date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,Net_Profit_Margin
2024-03-01,2024,3,North America,Home & Living,Direct Sales,0.85,1.0213,0.9961,1.005,0.0695,0.5316,0,24003.0,40.56,973671.66,440148.79,533522.87,97367.17,194734.33,241421.37,1530.61,239890.76,571.43,55043.45,184275.88,0.1892587486833087
2024-03-01,2024,3,North America,Beauty & Health,Direct Sales,0.85,1.0213,0.9961,1.005,0.3126,0.6111,0,27120.0,51.22,1389173.28,627976.52,761196.76,138917.33,277834.66,344444.78,1530.61,342914.16,571.43,78738.83,263603.91,0.18975596046592544
2024-03-01,2024,3,Europe,Enterprise,Direct Sales,0.85,1.0213,1.0147,1.005,0.1209,0.5462,0,44330.0,38.32,1698727.71,769216.75,929510.96,169872.77,339745.54,419892.65,1530.61,418362.04,571.43,96091.84,321698.77,0.18937630092582644
2024-03-01,2024,3,Europe,Pro Plan,Direct Sales,0.85,1.0213,1.0147,1.005,0.2632,0.5927,0,29709.0,58.21,1729476.16,783140.24,946335.92,172947.62,345895.23,427493.07,1530.61,425962.46,571.43,97839.94,327551.09,0.1893932380079758
2024-03-01,2024,3,Europe,Apparel,Direct Sales,0.85,1.0213,1.0147,1.005,0.0476,0.5245,0,49755.0,43.55,2166866.85,981199.2,1185667.65,216686.68,433373.37,535607.59,1530.61,534076.98,571.43,122706.28,410799.28,0.18958215175980933
2024-03-01,2024,3,Europe,Footwear,Direct Sales,0.85,1.0213,1.0147,1.005,0.1489,0.5549,0,40819.0,63.52,2592646.2,1174000.32,1418645.88,259264.62,518529.24,640852.02,1530.61,639321.4,571.43,146912.49,491837.48,0.18970481973205597
2024-03-01,2024,3,Europe,Accessories,Direct Sales,0.85,1.0213,1.0147,1.005,0.1325,0.5498,0,19834.0,37.04,734572.9,332628.81,401944.09,73457.29,146914.58,181572.22,1530.61,180041.61,571.43,41278.14,138192.04,0.18812569862024586
2024-03-01,2024,3,Europe,Home & Living,Direct Sales,0.85,1.0213,1.0147,1.005,0.0253,0.5182,0,23396.0,41.15,962645.47,435904.48,526740.99,96264.55,192529.09,237947.35,1530.61,236416.74,571.43,54244.42,181600.89,0.18864773757258735
2024-03-01,2024,3,Europe,Beauty & Health,Direct Sales,0.85,1.0213,1.0147,1.005,0.1178,0.5453,0,24201.0,54.57,1320603.85,597994.95,722608.89,132060.38,264120.77,326427.74,1530.61,324897.13,571.43,74594.91,249730.79,0.18910348474298327
2024-03-01,2024,3,Northeast US,Enterprise,Direct Sales,0.85,1.0213,0.9957,1.005,0.0585,0.5265,0,42731.0,39.11,1671220.49,758694.24,912526.25,167122.05,334244.1,411160.1,1530.61,409629.49,571.43,94083.35,314974.71,0.18846987090255218
2024-03-01,2024,3,Northeast US,Pro Plan,Direct Sales,0.85,1.0213,0.9957,1.005,0.2881,0.6001,0,30082.0,57.81,1739107.56,789513.35,949594.21,173910.76,347821.51,427861.94,1530.61,426331.33,571.43,97924.78,327835.12,0.18850767344142877
2024-03-01,2024,3,Northeast US,Apparel,Direct Sales,0.85,1.0213,0.9957,1.005,0.3163,0.6103,0,57890.0,40.04,2317722.35,1052190.66,1265531.69,231772.24,463544.47,570214.98,1530.61,568684.37,571.43,130665.98,437446.97,0.1887400231524712
2024-03-01,2024,3,Northeast US,Footwear,Direct Sales,0.85,1.0213,0.9957,1.005,0.4936,0.6806,0,50060.0,56.71,2838811.84,1288752.86,1550058.98,283881.18,567762.37,698415.43,1530.61,696884.82,571.43,160152.08,536161.31,0.18886820973664817
2024-03-01,2024,3,Northeast US,Accessories,Direct Sales,0.85,1.0213,0.9957,1.005,0.0918,0.5363,0,19346.0,37.55,726496.66,329812.15,396684.5,72649.67,145299.33,178735.51,1530.61,177204.89,571.43,40625.7,136007.77,0.18721045462204874
2024-03-01,2024,3,Northeast US,Home & Living,Direct Sales,0.85,1.0213,0.9957,1.005,0.0497,0.524,0,23659.0,40.89,967450.43,439199.42,528251.01,96745.04,193490.09,238015.88,1530.61,236485.27,571.43,54260.18,181653.66,0.18776534111416954
2024-03-01,2024,3,Northeast US,Beauty & Health,Direct Sales,0.85,1.0213,0.9957,1.005,0.3312,0.6157,0,27327.0,51.01,1393866.79,632782.27,761084.51,139386.68,278773.36,342924.48,1530.61,341393.87,571.43,78389.16,262433.28,0.18827715954119262
2024-03-01,2024,3,Southeast US,Enterprise,Direct Sales,0.85,1.0213,0.9724,1.005,0.1549,0.5609,0,45522.0,37.76,1718883.64,780171.98,938711.67,171888.36,343776.73,423046.57,1530.61,421515.96,571.43,96817.24,324127.29,0.1885684885569101
2024-03-01,2024,3,Southeast US,Pro Plan,Direct Sales,0.85,1.0213,0.9724,1.005,0.1793,0.5688,0,28509.0,59.56,1698094.63,770736.2,927358.43,169809.46,339618.93,417930.04,1530.61,416399.43,571.43,95640.44,320187.56,0.18855695927852972
2024-03-01,2024,3,Southeast US,Apparel,Direct Sales,0.85,1.0213,0.9724,1.005,0.3718,0.637,0,60430.0,39.09,2362385.44,1072246.47,1290138.97,236238.54,472477.09,581423.34,1530.61,579892.72,571.43,133243.9,446077.4,0.18882498700127445
2024-03-01,2024,3,Southeast US,Footwear,Direct Sales,0.85,1.0213,0.9724,1.005,0.3104,0.6139,0,45160.0,60.05,2711754.35,1230819.06,1480935.29,271175.43,542350.87,667408.98,1530.61,665878.37,571.43,153020.6,512286.35,0.1889132583119116
2024-03-01,2024,3,Southeast US,Accessories,Direct Sales,0.85,1.0213,0.9724,1.005,0.1655,0.5643,0,20357.0,36.5,743125.5,337291.99,405833.51,74312.55,148625.1,182895.86,1530.61,181365.24,571.43,41582.58,139211.24,0.18733207244267622
2024-03-01,2024,3,Southeast US,Home & Living,Direct Sales,0.85,1.0213,0.9724,1.005,0.2204,0.5823,0,26293.0,38.56,1013915.25,460198.84,553716.4,101391.52,202783.05,249541.83,1530.61,248011.22,571.43,56911.15,190528.64,0.18791377287204233
2024-03-01,2024,3,Southeast US,Beauty & Health,Direct Sales,0.85,1.0213,0.9724,1.005,0.0623,0.5327,0,23640.0,55.28,1306919.94,593188.67,713731.26,130691.99,261383.99,321655.28,1530.61,320124.67,571.43,73497.25,246055.99,0.18827166260849917
2024-03-01,2024,3,Midwest US,Enterprise,Direct Sales,0.85,1.0213,0.9907,1.005,0.0567,0.527,0,42768.0,39.09,1671863.32,757291.01,914572.3,167186.33,334372.66,413013.31,1530.61,411482.7,571.43,94509.59,316401.68,0.18925092512945374
2024-03-01,2024,3,Midwest US,Pro Plan,Direct Sales,0.85,1.0213,0.9907,1.005,0.0954,0.5384,0,26988.0,61.41,1657197.13,750647.78,906549.34,165719.71,331439.43,409390.21,1530.61,407859.59,571.43,93676.28,313611.89,0.18924235646003082
2024-03-01,2024,3,Midwest US,Apparel,Direct Sales,0.85,1.0213,0.9907,1.005,0.2428,0.5855,0,55540.0,40.97,2275423.98,1030681.23,1244742.76,227542.4,455084.8,562115.56,1530.61,560584.95,571.43,128803.11,431210.41,0.18950771978767667
2024-03-01,2024,3,Midwest US,Footwear,Direct Sales,0.85,1.0213,0.9907,1.005,0.2557,0.5899,0,43393.0,61.39,2664094.45,1206734.29,1457360.16,266409.44,532818.89,658131.83,1530.61,656601.22,571.43,150886.85,505142.94,0.1896114981959442
2024-03-01,2024,3,Midwest US,Accessories,Direct Sales,0.85,1.0213,0.9907,1.005,0.1448,0.5535,0,19966.0,36.9,736754.95,333722.2,403032.75,73675.5,147350.99,182006.27,1530.61,180475.65,571.43,41377.97,138526.25,0.18802215037713693
2024-03-01,2024,3,Midwest US,Home & Living,Direct Sales,0.85,1.0213,0.9907,1.005,0.0211,0.5168,0,23335.0,41.21,961544.73,435543.49,526001.24,96154.47,192308.95,237537.82,1530.61,236007.21,571.43,54150.23,181285.55,0.18853574289778488
2024-03-01,2024,3,Midwest US,Beauty & Health,Direct Sales,0.85,1.0213,0.9907,1.005,0.2949,0.6037,0,26792.0,51.57,1381671.7,625845.16,755826.54,138167.17,276334.34,341325.03,1530.61,339794.42,571.43,78021.29,261201.7,0.1890475863405178
2024-03-01,2024,3,West US,Enterprise,Direct Sales,0.85,1.0213,0.9735,1.005,0.1995,0.5773,0,46848.0,37.16,1740954.39,793317.48,947636.9,174095.44,348190.88,425350.59,1530.61,423819.98,571.43,97347.17,325901.38,0.1871969661422319
2024-03-01,2024,3,West US,Pro Plan,Direct Sales,0.85,1.0213,0.9735,1.005,0.1699,0.5676,0,28451.0,59.63,1696554.11,773085.18,923468.93,169655.41,339310.82,414502.7,1530.61,412972.09,571.43,94852.15,317548.51,0.18717263901473793
2024-03-01,2024,3,West US,Apparel,Direct Sales,0.85,1.0213,0.9735,1.005,0.0295,0.5249,0,49796.0,43.53,2167648.94,987753.51,1179895.43,216764.89,433529.79,529600.75,1530.61,528070.14,571.43,121324.7,406174.01,0.18737997768217948
2024-03-01,2024,3,West US,Footwear,Direct Sales,0.85,1.0213,0.9735,1.005,0.0773,0.5389,0,39639.0,64.56,2559079.75,1166120.56,1392959.19,255907.98,511815.95,625235.27,1530.61,623704.65,571.43,143320.64,479812.58,0.18749418809632643
2024-03-01,2024,3,West US,Accessories,Direct Sales,0.85,1.0213,0.9735,1.005,0.4391,0.6661,0,24030.0,33.29,799981.21,364535.15,435446.05,79998.12,159996.24,195451.69,1530.61,193921.08,571.43,44470.42,148879.23,0.1861034086038096
2024-03-01,2024,3,West US,Home & Living,Direct Sales,0.85,1.0213,0.9735,1.005,0.2449,0.5926,0,26758.0,38.19,1021854.03,465638.09,556215.95,102185.4,204370.81,249659.74,1530.61,248129.12,571.43,56938.27,190619.43,0.1865427198050978
2024-03-01,2024,3,West US,Beauty & Health,Direct Sales,0.85,1.0213,0.9735,1.005,0.4909,0.6882,0,30542.0,47.95,1464502.87,667344.15,797158.72,146450.29,292900.57,357807.86,1530.61,356277.24,571.43,81812.34,273893.48,0.18702147029592367
2024-03-01,2024,3,International,Enterprise,Direct Sales,0.85,1.0213,0.869,1.005,0.1842,0.5705,0,46295.0,37.41,1731798.33,786198.72,945599.61,173179.83,346359.67,426060.11,1530.61,424529.5,571.43,97510.36,326447.71,0.18850215082491736
2024-03-01,2024,3,International,Pro Plan,Direct Sales,0.85,1.0213,0.869,1.005,0.2456,0.591,0,29627.0,58.3,1727352.15,784180.25,943171.9,172735.21,345470.43,424966.25,1530.61,423435.64,571.43,97258.77,325605.44,0.18849974511566736
2024-03-01,2024,3,International,Apparel,Direct Sales,0.85,1.0213,0.869,1.005,0.2769,0.602,0,57103.0,40.34,2303670.98,1045816.45,1257854.54,230367.1,460734.2,566753.24,1530.61,565222.63,571.43,129869.78,434781.43,0.1887341698422576
2024-03-01,2024,3,International,Footwear,Direct Sales,0.85,1.0213,0.869,1.005,0.3753,0.6385,0,46967.0,58.75,2759451.36,1252730.81,1506720.55,275945.14,551890.27,678885.14,1530.61,677354.53,571.43,155660.11,521122.99,0.1888502176751541
2024-03-01,2024,3,International,Accessories,Direct Sales,0.85,1.0213,0.869,1.005,0.251,0.5929,0,21388.0,35.52,759624.67,344853.05,414771.61,75962.47,151924.93,186884.21,1530.61,185353.6,571.43,42499.9,142282.27,0.1873060152193319
2024-03-01,2024,3,International,Home & Living,Direct Sales,0.85,1.0213,0.869,1.005,0.1883,0.5718,0,25817.0,38.96,1005718.77,456574.41,549144.35,100571.88,201143.75,247428.72,1530.61,245898.11,571.43,56425.14,188901.55,0.1878274082525078
2024-03-01,2024,3,International,Beauty & Health,Direct Sales,0.85,1.0213,0.869,1.005,0.4046,0.65,0,28850.0,49.49,1427868.27,648221.09,779647.18,142786.83,285573.65,351286.7,1530.61,349756.09,571.43,80312.47,268872.19,0.18830321791519325
2024-04-01,2024,4,North America,Enterprise,Direct Sales,0.88,1.157,1.0013,1.0067,0.2548,0.6418,0,52084.0,36.78,1915410.33,869634.51,1045775.82,191541.03,383082.07,471152.72,1530.61,469622.11,571.43,107881.66,361169.02,0.18855960748629774
2024-04-01,2024,4,North America,Pro Plan,Direct Sales,0.88,1.157,1.0013,1.0067,0.0873,0.5834,0,29244.0,61.64,1802589.27,818411.5,984177.77,180258.93,360517.85,443400.99,1530.61,441870.38,571.43,101498.76,339800.19,0.18850671955902634
2024-04-01,2024,4,North America,Apparel,Direct Sales,0.88,1.157,1.0013,1.0067,0.0236,0.5634,0,53442.0,43.93,2347753.9,1065927.12,1281826.78,234775.39,469550.78,577500.61,1530.61,575970.0,571.43,132341.67,443056.9,0.18871522266452206
2024-04-01,2024,4,North America,Footwear,Direct Sales,0.88,1.157,1.0013,1.0067,0.3777,0.6906,0,50801.0,59.04,2999132.23,1361665.88,1637466.35,299913.22,599826.45,737726.68,1530.61,736196.07,571.43,169193.67,566430.97,0.18886495378031398
2024-04-01,2024,4,North America,Accessories,Direct Sales,0.88,1.157,1.0013,1.0067,0.1541,0.6057,0,21849.0,36.84,804892.25,365437.14,439455.11,80489.22,160978.45,197987.43,1530.61,196456.82,571.43,45053.64,150831.75,0.1873937163638984
2024-04-01,2024,4,North America,Home & Living,Direct Sales,0.88,1.157,1.0013,1.0067,0.1805,0.6148,0,27760.0,39.27,1090207.37,494975.9,595231.47,109020.74,218041.47,268169.26,1530.61,266638.65,571.43,61195.46,204871.76,0.1879199917718406
2024-04-01,2024,4,North America,Beauty & Health,Direct Sales,0.88,1.157,1.0013,1.0067,0.1447,0.6025,0,26738.0,54.19,1448905.57,657832.04,791073.53,144890.56,289781.11,356401.86,1530.61,354871.25,571.43,81488.96,272810.86,0.18828753622639463
2024-04-01,2024,4,Europe,Enterprise,Direct Sales,0.88,1.157,1.0239,1.0067,0.1292,0.5951,0,48294.0,38.35,1852159.23,844528.12,1007631.12,185215.92,370431.85,451983.35,1530.61,450452.74,571.43,103472.7,346408.61,0.18702960544056463
2024-04-01,2024,4,Europe,Pro Plan,Direct Sales,0.88,1.157,1.0239,1.0067,0.2419,0.6347,0,31815.0,58.82,1871362.66,853284.29,1018078.37,187136.27,374272.53,456669.57,1530.61,455138.96,571.43,104550.53,350017.0,0.18703857220278192
2024-04-01,2024,4,Europe,Apparel,Direct Sales,0.88,1.157,1.0239,1.0067,0.1377,0.5979,0,56720.0,42.5,2410704.66,1099207.79,1311496.87,241070.47,482140.93,588285.47,1530.61,586754.86,571.43,134822.19,451361.24,0.1872320767820642
2024-04-01,2024,4,Europe,Footwear,Direct Sales,0.88,1.157,1.0239,1.0067,0.1288,0.595,0,43764.0,64.14,2806824.0,1279826.13,1526997.87,280682.4,561364.8,684950.67,1530.61,683420.06,571.43,157055.18,525793.44,0.18732682918487228
2024-04-01,2024,4,Europe,Accessories,Direct Sales,0.88,1.157,1.0239,1.0067,0.3108,0.661,0,23844.0,35.09,836773.39,381543.14,455230.25,83677.34,167354.68,204198.23,1530.61,202667.62,571.43,46482.12,155614.07,0.18596919053556424
2024-04-01,2024,4,Europe,Home & Living,Direct Sales,0.88,1.157,1.0239,1.0067,0.1136,0.5899,0,26635.0,40.19,1070341.69,488043.17,582298.53,107034.17,214068.34,261196.02,1530.61,259665.41,571.43,59591.62,199502.36,0.18639128220820772
2024-04-01,2024,4,Europe,Beauty & Health,Direct Sales,0.88,1.157,1.0239,1.0067,0.2727,0.6463,0,28683.0,52.12,1494825.91,681595.02,813230.89,149482.59,298965.18,364783.12,1530.61,363252.51,571.43,83416.65,279264.43,0.18682070476019513
2024-04-01,2024,4,Northeast US,Enterprise,Direct Sales,0.88,1.157,1.0055,1.0067,0.3888,0.6911,0,56085.0,35.29,1979467.68,905267.9,1074199.79,197946.77,395893.54,480359.48,1530.61,478828.87,571.43,109999.21,368258.23,0.18603902135952025
2024-04-01,2024,4,Northeast US,Pro Plan,Direct Sales,0.88,1.157,1.0055,1.0067,0.6315,0.8069,0,40445.0,51.48,2082020.34,952168.19,1129852.14,208202.03,416404.07,505246.04,1530.61,503715.43,571.43,115723.12,387420.88,0.1860792964203222
2024-04-01,2024,4,Northeast US,Apparel,Direct Sales,0.88,1.157,1.0055,1.0067,0.1061,0.586,0,55586.0,42.98,2389160.6,1092632.33,1296528.27,238916.06,477832.12,579780.09,1530.61,578249.48,571.43,132865.95,444812.1,0.18617923801355168
2024-04-01,2024,4,Northeast US,Footwear,Direct Sales,0.88,1.157,1.0055,1.0067,0.192,0.6152,0,45250.0,62.96,2848774.06,1302826.88,1545947.18,284877.41,569754.81,691314.96,1530.61,689784.35,571.43,158518.97,530693.95,0.18628853633973344
2024-04-01,2024,4,Northeast US,Accessories,Direct Sales,0.88,1.157,1.0055,1.0067,0.0845,0.579,0,20887.0,37.77,788942.16,360806.1,428136.06,78894.22,157788.43,191453.41,1530.61,189922.8,571.43,43550.82,145800.56,0.1848051319757078
2024-04-01,2024,4,Northeast US,Home & Living,Direct Sales,0.88,1.157,1.0055,1.0067,0.1695,0.6073,0,27420.0,39.54,1084236.88,495852.92,588383.95,108423.69,216847.38,263112.89,1530.61,261582.28,571.43,60032.5,200978.35,0.18536387546603286
2024-04-01,2024,4,Northeast US,Beauty & Health,Direct Sales,0.88,1.157,1.0055,1.0067,0.1075,0.5864,0,26028.0,55.01,1431671.26,654744.73,776926.53,143167.13,286334.25,347425.15,1530.61,345894.54,571.43,79424.32,265898.8,0.1857261561568261
2024-04-01,2024,4,Southeast US,Enterprise,Direct Sales,0.88,1.157,0.9596,1.0067,0.4412,0.7295,0,59199.0,34.25,2027580.5,928783.7,1098796.81,202758.05,405516.1,490522.66,1530.61,488992.04,571.43,112336.74,376083.87,0.18548406339477028
2024-04-01,2024,4,Southeast US,Pro Plan,Direct Sales,0.88,1.157,0.9596,1.0067,0.1827,0.6253,0,31344.0,59.31,1859012.34,851566.86,1007445.49,185901.23,371802.47,449741.78,1530.61,448211.17,571.43,102957.14,344682.6,0.18541167940821734
2024-04-01,2024,4,Southeast US,Apparel,Direct Sales,0.88,1.157,0.9596,1.0067,0.2838,0.6631,0,62905.0,40.13,2524186.27,1156266.33,1367919.95,252418.63,504837.25,610664.07,1530.61,609133.45,571.43,139969.27,468592.76,0.18564111752339102
2024-04-01,2024,4,Southeast US,Footwear,Direct Sales,0.88,1.157,0.9596,1.0067,0.0502,0.5806,0,42709.0,65.01,2776534.56,1271860.74,1504673.82,277653.46,555306.91,671713.45,1530.61,670182.84,571.43,154010.63,515600.79,0.1856993957244314
2024-04-01,2024,4,Southeast US,Accessories,Direct Sales,0.88,1.157,0.9596,1.0067,0.109,0.5998,0,21637.0,37.04,801410.02,367105.8,434304.22,80141.0,160282.0,193881.22,1530.61,192350.6,571.43,44109.21,147669.96,0.1842626824156753
2024-04-01,2024,4,Southeast US,Home & Living,Direct Sales,0.88,1.157,0.9596,1.0067,0.179,0.624,0,28173.0,38.95,1097383.01,502683.59,594699.42,109738.3,219476.6,265484.52,1530.61,263953.9,571.43,60577.97,202804.51,0.18480740830860867
2024-04-01,2024,4,Southeast US,Beauty & Health,Direct Sales,0.88,1.157,0.9596,1.0067,0.2118,0.6358,0,28220.0,52.59,1484062.02,679811.53,804250.49,148406.2,296812.4,359031.88,1530.61,357501.27,571.43,82093.86,274835.98,0.18519170782363933
2024-04-01,2024,4,Midwest US,Enterprise,Direct Sales,0.88,1.157,1.0102,1.0067,0.1964,0.6147,0,49881.0,37.67,1878974.99,862730.36,1016244.63,187897.5,375795.0,452552.13,1530.61,451021.52,571.43,103603.52,346846.57,0.18459350009762504
2024-04-01,2024,4,Midwest US,Pro Plan,Direct Sales,0.88,1.157,1.0102,1.0067,0.1504,0.5988,0,30014.0,60.76,1823524.29,837270.2,986254.09,182352.43,364704.86,439196.8,1530.61,437666.19,571.43,100531.8,336562.97,0.1845673083959852
2024-04-01,2024,4,Midwest US,Apparel,Direct Sales,0.88,1.157,1.0102,1.0067,0.0857,0.5774,0,54777.0,43.33,2373646.79,1089858.65,1283788.14,237364.68,474729.36,571694.1,1530.61,570163.49,571.43,131006.17,438585.89,0.1847730217687527
2024-04-01,2024,4,Midwest US,Footwear,Direct Sales,0.88,1.157,1.0102,1.0067,0.2103,0.6196,0,45575.0,62.71,2857852.87,1312181.61,1545671.26,285785.29,571570.57,688315.4,1530.61,686784.78,571.43,157829.07,528384.28,0.18488855236273938
2024-04-01,2024,4,Midwest US,Accessories,Direct Sales,0.88,1.157,1.0102,1.0067,0.3766,0.6837,0,24664.0,34.44,849428.87,390014.81,459414.06,84942.89,169885.77,204585.4,1530.61,203054.79,571.43,46571.17,155912.19,0.18354943598750065
2024-04-01,2024,4,Midwest US,Home & Living,Direct Sales,0.88,1.157,1.0102,1.0067,0.2019,0.6166,0,27840.0,39.21,1091590.74,501203.3,590387.44,109159.07,218318.15,262910.22,1530.61,261379.6,571.43,59985.88,200822.3,0.18397215425260935
2024-04-01,2024,4,Midwest US,Beauty & Health,Direct Sales,0.88,1.157,1.0102,1.0067,0.1714,0.6059,0,26893.0,54.02,1452629.99,666974.28,785655.71,145263.0,290526.0,349866.71,1530.61,348336.1,571.43,79985.87,267778.8,0.1843406799001857
2024-04-01,2024,4,West US,Enterprise,Direct Sales,0.88,1.157,0.9714,1.0067,0.1284,0.6049,0,49087.0,38.01,1865625.04,852117.38,1013507.66,186562.5,373125.01,453820.15,1530.61,452289.54,571.43,103895.16,347822.94,0.18643775278659425
2024-04-01,2024,4,West US,Pro Plan,Direct Sales,0.88,1.157,0.9714,1.0067,0.2999,0.6678,0,33474.0,57.18,1914136.92,874275.0,1039861.91,191413.69,382827.38,465620.84,1530.61,464090.23,571.43,106609.32,356909.48,0.18645974395603843
2024-04-01,2024,4,West US,Apparel,Direct Sales,0.88,1.157,0.9714,1.0067,0.279,0.6596,0,62571.0,40.25,2518223.74,1150189.44,1368034.3,251822.37,503644.75,612567.18,1530.61,611036.57,571.43,140406.98,470058.16,0.186662587812789
2024-04-01,2024,4,West US,Footwear,Direct Sales,0.88,1.157,0.9714,1.0067,0.2191,0.637,0,46853.0,61.75,2893204.67,1321460.6,1571744.07,289320.47,578640.93,703782.67,1530.61,702252.06,571.43,161386.54,540294.08,0.1867458896366291
2024-04-01,2024,4,West US,Accessories,Direct Sales,0.88,1.157,0.9714,1.0067,0.196,0.6285,0,22673.0,36.09,818244.03,373729.95,444514.08,81824.4,163648.81,199040.87,1530.61,197510.26,571.43,45295.93,151642.9,0.18532723055736805
2024-04-01,2024,4,West US,Home & Living,Direct Sales,0.88,1.157,0.9714,1.0067,0.0305,0.573,0,25870.0,40.84,1056568.65,482583.85,573984.8,105656.86,211313.73,257014.21,1530.61,255483.59,571.43,58629.8,196282.37,0.1857734185090576
2024-04-01,2024,4,West US,Beauty & Health,Direct Sales,0.88,1.157,0.9714,1.0067,0.124,0.6034,0,26778.0,54.14,1449877.13,662226.05,787651.08,144987.71,289975.43,352687.94,1530.61,351157.33,571.43,80634.76,269951.14,0.1861889772687152
2024-04-01,2024,4,International,Enterprise,Direct Sales,0.88,1.157,0.8745,1.0067,0.1129,0.5953,0,48312.0,38.34,1852472.78,838820.97,1013651.81,185247.28,370494.56,457909.98,1530.61,456379.37,571.43,104835.83,350972.11,0.18946141276094755
2024-04-01,2024,4,International,Pro Plan,Direct Sales,0.88,1.157,0.8745,1.0067,0.0823,0.5853,0,29337.0,61.53,1805115.79,817377.18,987738.61,180511.58,361023.16,446203.88,1530.61,444673.26,571.43,102143.42,341958.41,0.1894384902588437
2024-04-01,2024,4,International,Apparel,Direct Sales,0.88,1.157,0.8745,1.0067,0.1143,0.5958,0,56516.0,42.59,2406836.36,1089843.17,1316993.19,240683.64,481367.27,594942.28,1530.61,593411.67,571.43,136353.26,456486.99,0.18966266156956346
2024-04-01,2024,4,International,Footwear,Direct Sales,0.88,1.157,0.8745,1.0067,0.1379,0.6037,0,44408.0,63.62,2825087.11,1279231.92,1545855.19,282508.71,565017.42,698329.06,1530.61,696798.45,571.43,160132.21,536094.81,0.18976222294256975
