date,year,month,Region,Product,Channel,system,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-05-01,2023,5,EMEA,Starter,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.1329,0.1999,0,2427.0,606.36,1471801.72,267154.53,1204647.19,323796.38,515130.6,365720.21,3800.0,361920.21,1680.0,75650.44,284589.76
2023-05-01,2023,5,EMEA,Professional,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.1894,0.2024,0,2458.0,595.65,1463956.72,265730.54,1198226.18,322070.48,512384.85,363770.85,3800.0,359970.85,1680.0,75241.08,283049.77
2023-05-01,2023,5,EMEA,Enterprise,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.1621,0.2012,0,2443.0,600.82,1467759.39,266420.79,1201338.6,322907.06,513715.79,364715.75,3800.0,360915.75,1680.0,75439.51,283796.24
2023-05-01,2023,5,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.0675,0.1971,0,2393.0,618.73,1480751.0,268778.96,1211972.04,325765.22,518262.85,367943.97,3800.0,364143.97,1680.0,76117.43,286346.53
2023-05-01,2023,5,EMEA,Professional Services,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.4136,0.2131,0,2588.0,553.17,1431823.7,259897.91,1171925.79,315001.21,501138.29,355786.28,3800.0,351986.28,1680.0,73564.32,276741.96
2023-05-01,2023,5,APAC,Starter,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.5348,0.2196,0,2666.0,530.2,1413718.51,256611.54,1157106.97,311018.07,494801.48,351287.42,3800.0,347487.42,1680.0,72619.56,273187.86
2023-05-01,2023,5,APAC,Professional,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.0427,0.196,0,2381.0,623.44,1484119.56,269390.41,1214729.15,326506.3,519441.85,368781.0,3800.0,364981.0,1680.0,76293.21,287007.79
2023-05-01,2023,5,APAC,Enterprise,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.2313,0.2043,0,2481.0,587.7,1458069.77,264661.97,1193407.8,320775.35,510324.42,362308.03,3800.0,358508.03,1680.0,74933.89,281894.14
2023-05-01,2023,5,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.371,0.211,0,2562.0,561.24,1438059.06,261029.72,1177029.34,316372.99,503320.67,357335.67,3800.0,353535.67,1680.0,73889.69,277965.98
2023-05-01,2023,5,APAC,Professional Services,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.2487,0.2051,0,2491.0,584.41,1455615.76,264216.53,1191399.23,320235.47,509465.52,361698.25,3800.0,357898.25,1680.0,74805.83,281412.41
2023-05-01,2023,5,LATAM,Starter,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.3405,0.2095,0,2544.0,567.02,1442481.15,261832.4,1180648.75,317345.85,504868.4,358434.49,3800.0,354634.49,1680.0,74120.44,278834.05
2023-05-01,2023,5,LATAM,Professional,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.1606,0.2011,0,2442.0,601.1,1467964.24,266457.97,1201506.27,322952.13,513787.48,364766.65,3800.0,360966.65,1680.0,75450.2,283836.46
2023-05-01,2023,5,LATAM,Enterprise,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.0532,0.1965,0,2386.0,621.45,1482698.28,269132.42,1213565.86,326193.62,518944.4,368427.84,3800.0,364627.84,1680.0,76219.05,286728.79
2023-05-01,2023,5,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.0233,0.1952,0,2371.0,627.11,1486735.58,269865.26,1216870.33,327081.83,520357.45,369431.04,3800.0,365631.04,1680.0,76429.72,287521.33
2023-05-01,2023,5,LATAM,Professional Services,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.2232,0.2039,0,2476.0,589.25,1459216.83,264870.18,1194346.65,321027.7,510725.89,362593.06,3800.0,358793.06,1680.0,74993.74,282119.31
2023-05-01,2023,5,Divyansh,Starter,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.1655,0.2013,0,2445.0,600.17,1467278.21,266333.45,1200944.77,322801.21,513547.37,364596.19,3800.0,360796.19,1680.0,75414.4,283701.79
2023-05-01,2023,5,Divyansh,Professional,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.2064,0.2032,0,2467.0,592.43,1461579.08,265298.96,1196280.11,321547.4,511552.68,363180.04,3800.0,359380.04,1680.0,75117.01,282583.03
2023-05-01,2023,5,Divyansh,Enterprise,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.2127,0.2034,0,2471.0,591.24,1460698.25,265139.08,1195559.17,321353.62,511244.39,362961.17,3800.0,359161.17,1680.0,75071.04,282410.12
2023-05-01,2023,5,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.076,0.1974,0,2398.0,617.12,1479594.22,268568.99,1211025.23,325510.73,517857.98,367656.52,3800.0,363856.52,1680.0,76057.07,286119.45
2023-05-01,2023,5,Divyansh,Professional Services,Direct Sales,protocol,1.0,0.8251,0.9939,1.0168,0.168,0.2014,0,2446.0,599.7,1466934.65,266271.08,1200663.57,322725.62,513427.13,364510.82,3800.0,360710.82,1680.0,75396.47,283634.34
2023-06-01,2023,6,North America,Starter,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.3013,0.1902,0,2309.0,575.27,1328402.63,241447.07,1086955.56,292248.58,464940.92,329766.07,3800.0,325966.07,1680.0,68100.07,256185.99
2023-06-01,2023,6,North America,Professional,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.3649,0.193,0,2344.0,563.21,1319984.49,239917.01,1080067.48,290396.59,461994.57,327676.32,3800.0,323876.32,1680.0,67661.23,254535.1
2023-06-01,2023,6,North America,Enterprise,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1982,0.1858,0,2256.0,594.84,1341799.3,243882.01,1097917.29,295195.84,469629.75,333091.69,3800.0,329291.69,1680.0,68798.45,258813.23
2023-06-01,2023,6,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.3672,0.1931,0,2345.0,562.78,1319680.93,239861.83,1079819.1,290329.8,461888.33,327600.97,3800.0,323800.97,1680.0,67645.4,254475.57
2023-06-01,2023,6,North America,Professional Services,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1181,0.1825,0,2216.0,610.03,1351991.71,245734.56,1106257.15,297438.18,473197.1,335621.88,3800.0,331821.88,1680.0,69329.79,260812.08
2023-06-01,2023,6,EMEA,Starter,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.0632,0.1803,0,2190.0,620.46,1358881.3,246986.79,1111894.51,298953.89,475608.45,337332.17,3800.0,333532.17,1680.0,69688.96,262163.21
2023-06-01,2023,6,EMEA,Professional,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.037,0.1793,0,2178.0,625.42,1362134.77,247578.13,1114556.64,299669.65,476747.17,338139.82,3800.0,334339.82,1680.0,69858.56,262801.26
2023-06-01,2023,6,EMEA,Enterprise,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.2024,0.1859,0,2258.0,594.04,1341261.7,243784.3,1097477.4,295077.57,469441.59,332958.23,3800.0,329158.23,1680.0,68770.43,258707.8
2023-06-01,2023,6,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1145,0.1824,0,2215.0,610.71,1352444.31,245816.82,1106627.49,297537.75,473355.51,335734.23,3800.0,331934.23,1680.0,69353.39,260900.84
2023-06-01,2023,6,EMEA,Professional Services,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1709,0.1846,0,2242.0,600.03,1345300.05,244518.3,1100781.75,295966.01,470855.02,333960.72,3800.0,330160.72,1680.0,68980.95,259499.77
2023-06-01,2023,6,APAC,Starter,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.0888,0.1813,0,2202.0,615.6,1355680.5,246405.02,1109275.48,298249.71,474488.17,336537.59,3800.0,332737.59,1680.0,69522.09,261535.5
2023-06-01,2023,6,APAC,Professional,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.0551,0.18,0,2186.0,621.98,1359883.92,247169.02,1112714.89,299174.46,475959.37,337581.06,3800.0,333781.06,1680.0,69741.22,262359.84
2023-06-01,2023,6,APAC,Enterprise,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.0695,0.1806,0,2193.0,619.26,1358094.26,246843.74,1111250.52,298780.74,475332.99,337136.79,3800.0,333336.79,1680.0,69647.93,262008.87
2023-06-01,2023,6,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.3126,0.1906,0,2315.0,573.14,1326928.27,241179.09,1085749.18,291924.22,464424.89,329400.07,3800.0,325600.07,1680.0,68023.21,255896.85
2023-06-01,2023,6,APAC,Professional Services,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1209,0.1826,0,2218.0,609.51,1351643.44,245671.26,1105972.18,297361.56,473075.2,335535.42,3800.0,331735.42,1680.0,69311.64,260743.78
2023-06-01,2023,6,LATAM,Starter,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.2632,0.1885,0,2289.0,582.5,1333389.52,242353.47,1091036.05,293345.7,466686.33,331004.02,3800.0,327204.02,1680.0,68360.05,257163.98
2023-06-01,2023,6,LATAM,Professional,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.0476,0.1797,0,2183.0,623.42,1360824.15,247339.92,1113484.23,299381.31,476288.45,337814.47,3800.0,334014.47,1680.0,69790.24,262544.23
2023-06-01,2023,6,LATAM,Enterprise,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1489,0.1837,0,2231.0,604.2,1348099.2,245027.06,1103072.14,296581.82,471834.72,334655.59,3800.0,330855.59,1680.0,69126.87,260048.72
2023-06-01,2023,6,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1325,0.1831,0,2223.0,607.31,1350179.49,245405.17,1104774.32,297039.49,472562.82,335172.01,3800.0,331372.01,1680.0,69235.32,260456.69
2023-06-01,2023,6,LATAM,Professional Services,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.0253,0.1789,0,2173.0,627.64,1363585.62,247841.84,1115743.78,299988.84,477254.97,338499.98,3800.0,334699.98,1680.0,69934.2,263085.78
2023-06-01,2023,6,Divyansh,Starter,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.1178,0.1825,0,2216.0,610.1,1352038.57,245743.07,1106295.5,297448.49,473213.5,335633.51,3800.0,331833.51,1680.0,69332.24,260821.27
2023-06-01,2023,6,Divyansh,Professional,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.0585,0.1802,0,2188.0,621.34,1359462.08,247092.35,1112369.73,299081.66,475811.73,337476.34,3800.0,333676.34,1680.0,69719.23,262277.11
2023-06-01,2023,6,Divyansh,Enterprise,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.2881,0.1896,0,2302.0,577.79,1330144.4,241763.65,1088380.76,292631.77,465550.54,330198.45,3800.0,326398.45,1680.0,68190.87,256527.57
2023-06-01,2023,6,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.3163,0.1908,0,2317.0,572.44,1326438.94,241090.15,1085348.79,291816.57,464253.63,329278.59,3800.0,325478.59,1680.0,67997.7,255800.89
2023-06-01,2023,6,Divyansh,Professional Services,Direct Sales,protocol,1.0,0.6735,1.0017,1.0202,0.4936,0.1991,0,2418.0,538.8,1302553.42,236748.78,1065804.64,286561.75,455893.7,323349.19,3800.0,319549.19,1680.0,66752.53,251116.66
2023-07-01,2023,7,North America,Starter,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0918,0.1924,0,2337.0,614.86,1436813.57,261697.02,1175116.55,316098.99,502884.75,356132.81,3800.0,352332.81,1680.0,73637.09,277015.72
2023-07-01,2023,7,North America,Professional,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0497,0.1907,0,2316.0,622.83,1442380.9,262711.04,1179669.86,317323.8,504833.32,357512.75,3800.0,353712.75,1680.0,73926.88,278105.87
2023-07-01,2023,7,North America,Enterprise,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.3312,0.203,0,2466.0,569.45,1404120.08,255742.32,1148377.75,308906.42,491442.03,348029.31,3800.0,344229.31,1680.0,71935.35,270613.95
2023-07-01,2023,7,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.1549,0.1951,0,2369.0,602.87,1428355.36,260156.47,1168198.89,314238.18,499924.37,354036.34,3800.0,350236.34,1680.0,73196.83,275359.5
2023-07-01,2023,7,North America,Professional Services,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.1793,0.1962,0,2382.0,598.26,1425064.24,259557.03,1165507.2,313514.13,498772.48,353220.59,3800.0,349420.59,1680.0,73025.52,274715.07
2023-07-01,2023,7,EMEA,Starter,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.3718,0.205,0,2489.0,561.73,1398388.04,254698.31,1143689.73,307645.37,489435.81,346608.55,3800.0,342808.55,1680.0,71637.0,269491.55
2023-07-01,2023,7,EMEA,Professional,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.3104,0.2021,0,2454.0,573.38,1407025.07,256271.43,1150753.64,309545.52,492458.77,348749.35,3800.0,344949.35,1680.0,72086.56,271182.79
2023-07-01,2023,7,EMEA,Enterprise,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.1655,0.1956,0,2375.0,600.86,1426925.92,259896.11,1167029.8,313923.7,499424.07,353682.03,3800.0,349882.03,1680.0,73122.43,275079.6
2023-07-01,2023,7,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.2204,0.198,0,2404.0,590.47,1419471.98,258538.48,1160933.5,312283.84,496815.19,351834.48,3800.0,348034.48,1680.0,72734.44,273620.04
2023-07-01,2023,7,EMEA,Professional Services,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0623,0.1912,0,2322.0,620.45,1440723.25,262409.12,1178314.13,316959.12,504253.14,357101.88,3800.0,353301.88,1680.0,73840.59,277781.28
2023-07-01,2023,7,APAC,Starter,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0567,0.191,0,2319.0,621.5,1441456.31,262542.64,1178913.68,317120.39,504509.71,357283.58,3800.0,353483.58,1680.0,73878.75,277924.83
2023-07-01,2023,7,APAC,Professional,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0954,0.1926,0,2339.0,614.16,1436325.63,261608.15,1174717.48,315991.64,502713.97,356011.87,3800.0,352211.87,1680.0,73611.69,276920.18
2023-07-01,2023,7,APAC,Enterprise,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.2428,0.199,0,2416.0,586.21,1416393.54,257977.78,1158415.76,311606.58,495737.74,351071.44,3800.0,347271.44,1680.0,72574.2,273017.24
2023-07-01,2023,7,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.2557,0.1995,0,2423.0,583.76,1414613.13,257653.5,1156959.63,311214.89,495114.6,350630.15,3800.0,346830.15,1680.0,72481.53,272668.62
2023-07-01,2023,7,APAC,Professional Services,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.1448,0.1947,0,2364.0,604.8,1429722.22,260405.42,1169316.79,314538.89,500402.78,354375.13,3800.0,350575.13,1680.0,73267.98,275627.15
2023-07-01,2023,7,LATAM,Starter,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0211,0.1895,0,2302.0,628.27,1446145.4,263396.69,1182748.7,318151.99,506150.89,358445.83,3800.0,354645.83,1680.0,74122.82,278843.0
2023-07-01,2023,7,LATAM,Professional,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.2949,0.2013,0,2445.0,576.33,1409192.06,256666.12,1152525.94,310022.25,493217.22,349286.46,3800.0,345486.46,1680.0,72199.36,271607.11
2023-07-01,2023,7,LATAM,Enterprise,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.1995,0.197,0,2393.0,594.43,1422324.33,259057.99,1163266.34,312911.35,497813.52,352541.47,3800.0,348741.47,1680.0,72882.91,274178.56
2023-07-01,2023,7,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.1699,0.1957,0,2377.0,600.04,1426338.06,259789.04,1166549.01,313794.37,499218.32,353536.32,3800.0,349736.32,1680.0,73091.83,274964.49
2023-07-01,2023,7,LATAM,Professional Services,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0295,0.1899,0,2306.0,626.66,1445035.76,263194.59,1181841.17,317907.87,505762.51,358170.79,3800.0,354370.79,1680.0,74065.07,278625.72
2023-07-01,2023,7,Divyansh,Starter,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.0773,0.1918,0,2330.0,617.59,1438730.65,262046.19,1176684.46,316520.74,503555.73,356607.99,3800.0,352807.99,1680.0,73736.88,277391.11
2023-07-01,2023,7,Divyansh,Professional,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.4391,0.2083,0,2530.0,548.98,1388785.05,252949.25,1135835.8,305532.71,486074.77,344228.32,3800.0,340428.32,1680.0,71137.15,267611.18
2023-07-01,2023,7,Divyansh,Enterprise,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.2449,0.1991,0,2417.0,585.82,1416109.49,257926.04,1158183.45,311544.09,495638.32,351001.04,3800.0,347201.04,1680.0,72559.42,272961.62
2023-07-01,2023,7,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.4909,0.211,0,2562.0,539.15,1381275.52,251581.48,1129694.03,303880.61,483446.43,342366.99,3800.0,338566.99,1680.0,70746.27,266140.72
2023-07-01,2023,7,Divyansh,Professional Services,Direct Sales,protocol,1.0,0.7743,0.992,1.0236,0.1842,0.1964,0,2385.0,597.32,1424393.32,259434.83,1164958.49,313366.53,498537.66,353054.29,3800.0,349254.29,1680.0,72990.6,274583.69
2023-08-01,2023,8,North America,Starter,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.2456,0.2,0,2428.0,586.26,1423603.92,259517.64,1164086.28,313192.86,498261.37,352632.04,3800.0,348832.04,1680.0,72901.93,274250.11
2023-08-01,2023,8,North America,Professional,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.2769,0.2014,0,2446.0,580.32,1419264.77,258726.63,1160538.14,312238.25,496742.67,351557.22,3800.0,347757.22,1680.0,72676.22,273401.0
2023-08-01,2023,8,North America,Enterprise,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.3753,0.2061,0,2502.0,561.64,1405397.07,256198.6,1149198.47,309187.35,491888.97,348122.14,3800.0,344322.14,1680.0,71954.85,270687.29
2023-08-01,2023,8,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.251,0.2002,0,2431.0,585.24,1422859.27,259381.89,1163477.38,313029.04,498000.74,352447.59,3800.0,348647.59,1680.0,72863.19,274104.4
2023-08-01,2023,8,North America,Professional Services,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1883,0.1974,0,2397.0,597.14,1431481.01,260953.61,1170527.41,314925.82,501018.35,354583.23,3800.0,350783.23,1680.0,73311.68,275791.55
2023-08-01,2023,8,EMEA,Starter,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.4046,0.2075,0,2520.0,556.08,1401208.41,255435.02,1145773.39,308265.85,490422.95,347084.59,3800.0,343284.59,1680.0,71736.96,269867.63
2023-08-01,2023,8,EMEA,Professional,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.2548,0.2004,0,2433.0,584.52,1422332.04,259285.78,1163046.26,312913.05,497816.22,352317.0,3800.0,348517.0,1680.0,72835.77,274001.23
2023-08-01,2023,8,EMEA,Enterprise,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.0873,0.1931,0,2345.0,616.32,1445121.42,263440.2,1181681.22,317926.71,505792.5,357962.01,3800.0,354162.01,1680.0,74021.22,278460.79
2023-08-01,2023,8,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.0236,0.1905,0,2313.0,628.41,1453566.83,264979.77,1188587.06,319784.7,508748.39,360053.97,3800.0,356253.97,1680.0,74460.53,280113.44
2023-08-01,2023,8,EMEA,Professional Services,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.3777,0.2062,0,2504.0,561.18,1405053.44,256135.96,1148917.48,309111.76,491768.7,348037.02,3800.0,344237.02,1680.0,71936.97,270620.05
2023-08-01,2023,8,APAC,Starter,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1541,0.1959,0,2379.0,603.63,1436129.38,261800.99,1174328.39,315948.46,502645.28,355734.65,3800.0,351934.65,1680.0,73553.48,276701.17
2023-08-01,2023,8,APAC,Professional,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1805,0.1971,0,2393.0,598.62,1432540.83,261146.81,1171394.02,315158.98,501389.29,354845.75,3800.0,351045.75,1680.0,73366.81,275998.94
2023-08-01,2023,8,APAC,Enterprise,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1447,0.1955,0,2374.0,605.42,1437405.78,262033.67,1175372.11,316229.27,503092.02,356050.82,3800.0,352250.82,1680.0,73619.87,276950.94
2023-08-01,2023,8,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1292,0.1948,0,2366.0,608.36,1439498.37,262415.14,1177083.23,316689.64,503824.43,356569.16,3800.0,352769.16,1680.0,73728.72,277360.44
2023-08-01,2023,8,APAC,Professional Services,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.2419,0.1998,0,2426.0,586.97,1424123.87,259612.43,1164511.44,313307.25,498443.35,352760.84,3800.0,348960.84,1680.0,72928.98,274351.86
2023-08-01,2023,8,LATAM,Starter,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1377,0.1952,0,2371.0,606.76,1438358.29,262207.31,1176150.99,316438.82,503425.4,356286.76,3800.0,352486.76,1680.0,73669.42,277137.34
2023-08-01,2023,8,LATAM,Professional,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1288,0.1948,0,2366.0,608.44,1439550.39,262424.62,1177125.77,316701.09,503842.64,356582.05,3800.0,352782.05,1680.0,73731.43,277370.62
2023-08-01,2023,8,LATAM,Enterprise,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.3108,0.203,0,2465.0,573.88,1414518.53,257861.41,1156657.12,311194.08,495081.48,350381.56,3800.0,346581.56,1680.0,72429.33,272472.23
2023-08-01,2023,8,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1136,0.1942,0,2358.0,611.32,1441595.36,262797.41,1178797.95,317150.98,504558.38,357088.59,3800.0,353288.59,1680.0,73837.8,277770.79
2023-08-01,2023,8,LATAM,Professional Services,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.2727,0.2012,0,2443.0,581.11,1419839.66,258831.43,1161008.23,312364.73,496943.88,351699.62,3800.0,347899.62,1680.0,72706.12,273513.5
2023-08-01,2023,8,Divyansh,Starter,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.3888,0.2067,0,2510.0,559.08,1403475.53,255848.31,1147627.22,308764.62,491216.43,347646.17,3800.0,343846.17,1680.0,71854.89,270311.27
2023-08-01,2023,8,Divyansh,Professional,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.6315,0.2195,0,2666.0,512.99,1367713.36,249329.0,1118384.36,300896.94,478699.68,338787.74,3800.0,334987.74,1680.0,69994.63,263313.12
2023-08-01,2023,8,Divyansh,Enterprise,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.1061,0.1939,0,2354.0,612.76,1442610.32,262982.44,1179627.88,317374.27,504913.61,357340.0,3800.0,353540.0,1680.0,73890.6,277969.4
2023-08-01,2023,8,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.192,0.1976,0,2399.0,596.43,1430970.78,260860.59,1170110.19,314813.57,500839.77,354456.84,3800.0,350656.84,1680.0,73285.14,275691.71
2023-08-01,2023,8,Divyansh,Professional Services,Direct Sales,protocol,1.0,0.7833,0.9952,1.027,0.0845,0.193,0,2343.0,616.84,1445488.38,263507.1,1181981.28,318007.44,505920.93,358052.91,3800.0,354252.91,1680.0,74040.31,278532.6
2023-09-01,2023,9,North America,Starter,Direct Sales,protocol,1.0,0.835,0.9968,1.0304,0.1695,0.2022,0,2455.0,601.22,1475954.04,269385.62,1206568.43,324709.89,516583.92,365274.62,3800.0,361474.62,1680.0,75556.87,284237.75
2023-09-01,2023,9,North America,Professional,Direct Sales,protocol,1.0,0.835,0.9968,1.0304,0.1075,0.1994,0,2422.0,612.99,1484566.48,270957.53,1213608.95,326604.63,519598.27,367406.06,3800.0,363606.06,1680.0,76004.47,285921.59
2023-09-01,2023,9,North America,Enterprise,Direct Sales,protocol,1.0,0.835,0.9968,1.0304,0.4412,0.2153,0,2614.0,549.59,1436727.21,262226.08,1174501.13,316079.99,502854.53,355566.62,3800.0,351766.62,1680.0,73518.19,276568.43
