date,year,month,Region,Product,Channel,dp,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-02-01,2023,2,Northeast US,Footwear,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1679,0.6267,0,22289.0,38.28,853171.52,385981.18,467190.34,85317.15,170634.3,211238.88,714.29,210524.6,266.67,48359.32,161898.61
2023-02-01,2023,2,Northeast US,Footwear,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1923,0.6354,0,22601.0,37.98,858462.16,388374.7,470087.46,85846.22,171692.43,212548.81,714.29,211834.52,266.67,48660.61,162907.25
2023-02-01,2023,2,Northeast US,Accessories,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1329,0.6144,0,21852.0,38.7,845696.45,382599.4,463097.05,84569.64,169139.29,209388.11,714.29,208673.83,266.67,47933.65,160473.51
2023-02-01,2023,2,Northeast US,Accessories,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1894,0.6344,0,22564.0,38.02,857835.51,388091.2,469744.31,85783.55,171567.1,212393.66,714.29,211679.37,266.67,48624.92,162787.78
2023-02-01,2023,2,Northeast US,Accessories,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1621,0.6246,0,22215.0,38.35,851921.69,385415.75,466505.95,85192.17,170384.34,210929.44,714.29,210215.15,266.67,48288.15,161660.33
2023-02-01,2023,2,Northeast US,Home & Living,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0675,0.5924,0,21071.0,39.49,832135.21,376464.19,455671.01,83213.52,166427.04,206030.45,714.29,205316.17,266.67,47161.38,157888.11
2023-02-01,2023,2,Northeast US,Home & Living,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.4136,0.7247,0,25778.0,35.31,910137.9,411753.2,498384.7,91013.79,182027.58,225343.33,714.29,224629.05,266.67,51603.35,172759.03
2023-02-01,2023,2,Northeast US,Home & Living,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.5348,0.7822,0,27823.0,33.84,941553.07,425965.65,515587.42,94155.31,188310.61,233121.5,714.29,232407.21,266.67,53392.33,178748.22
2023-02-01,2023,2,Northeast US,Beauty & Health,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0427,0.5844,0,20786.0,39.79,827108.12,374189.9,452918.22,82710.81,165421.62,204785.78,714.29,204071.5,266.67,46875.11,156929.72
2023-02-01,2023,2,Northeast US,Beauty & Health,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.2313,0.6499,0,23116.0,37.51,867102.63,392283.72,474818.91,86710.26,173420.53,214688.12,714.29,213973.84,266.67,49152.65,164554.52
2023-02-01,2023,2,Northeast US,Beauty & Health,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.371,0.7061,0,25114.0,35.82,899652.36,407009.46,492642.9,89965.24,179930.47,222747.19,714.29,222032.91,266.67,51006.24,170760.01
2023-02-01,2023,2,Northeast US,Hello,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.2487,0.6565,0,23351.0,37.3,871006.35,394049.79,476956.56,87100.63,174201.27,215654.65,714.29,214940.37,266.67,49374.95,165298.75
2023-02-01,2023,2,Northeast US,Hello,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.3405,0.6932,0,24656.0,36.19,892316.52,403690.67,488625.85,89231.65,178463.3,220930.89,714.29,220216.61,266.67,50588.49,169361.46
2023-02-01,2023,2,Northeast US,Hello,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1606,0.6241,0,22197.0,38.37,851604.7,385272.34,466332.36,85160.47,170320.94,210850.95,714.29,210136.67,266.67,48270.1,161599.9
2023-02-01,2023,2,Northeast US,dhruv,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0532,0.5878,0,20906.0,39.67,829224.06,375147.17,454076.89,82922.41,165844.81,205309.67,714.29,204595.39,266.67,46995.61,157333.11
2023-02-01,2023,2,Northeast US,dhruv,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.0233,0.5783,0,20567.0,40.03,823232.85,372436.7,450796.15,82323.28,164646.57,203826.29,714.29,203112.01,266.67,46654.43,156190.91
2023-02-01,2023,2,Northeast US,dhruv,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.2232,0.6469,0,23007.0,37.61,865286.19,391461.94,473824.24,86528.62,173057.24,214238.39,714.29,213524.1,266.67,49049.21,164208.22
2023-02-01,2023,2,Southeast US,Apparel,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1655,0.6258,0,22259.0,38.31,852666.9,385752.88,466914.01,85266.69,170533.38,211113.94,714.29,210399.66,266.67,48330.59,161802.4
2023-02-01,2023,2,Southeast US,Apparel,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.2064,0.6406,0,22785.0,37.81,861561.88,389777.04,471784.84,86156.19,172312.38,213316.28,714.29,212601.99,266.67,48837.12,163498.2
2023-02-01,2023,2,Southeast US,Apparel,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.2127,0.6429,0,22867.0,37.74,862948.0,390404.13,472543.87,86294.8,172589.6,213659.47,714.29,212945.18,266.67,48916.06,163762.46
2023-02-01,2023,2,Southeast US,Footwear,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.076,0.5952,0,21170.0,39.39,833871.22,377249.58,456621.64,83387.12,166774.24,206460.28,714.29,205745.99,266.67,47260.24,158219.08
2023-02-01,2023,2,Southeast US,Footwear,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.168,0.6267,0,22290.0,38.28,853199.53,385993.85,467205.68,85319.95,170639.91,211245.82,714.29,210531.54,266.67,48360.92,161903.95
2023-02-01,2023,2,Southeast US,Footwear,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.3013,0.6772,0,24086.0,36.66,883084.82,399514.18,483570.64,88308.48,176616.96,218645.19,714.29,217930.91,266.67,50062.78,167601.47
2023-02-01,2023,2,Southeast US,Accessories,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.3649,0.7035,0,25022.0,35.9,898182.97,406344.69,491838.27,89818.3,179636.59,222383.38,714.29,221669.1,266.67,50922.56,170479.87
2023-02-01,2023,2,Southeast US,Accessories,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1982,0.6376,0,22678.0,37.91,859768.5,388965.7,470802.8,85976.85,171953.7,212872.25,714.29,212157.96,266.67,48735.0,163156.3
2023-02-01,2023,2,Southeast US,Accessories,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.3672,0.7045,0,25057.0,35.87,898734.01,406593.99,492140.02,89873.4,179746.8,222519.82,714.29,221805.53,266.67,50953.94,170584.93
2023-02-01,2023,2,Southeast US,Home & Living,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1181,0.6093,0,21672.0,38.88,842592.55,381195.17,461397.38,84259.26,168518.51,208619.61,714.29,207905.33,266.67,47756.89,159881.77
2023-02-01,2023,2,Southeast US,Home & Living,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.0632,0.591,0,21021.0,39.54,831248.68,376063.12,455185.56,83124.87,166249.74,205810.95,714.29,205096.67,266.67,47110.9,157719.1
2023-02-01,2023,2,Southeast US,Home & Living,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.037,0.5826,0,20721.0,39.86,825964.69,373672.6,452292.08,82596.47,165192.94,204502.68,714.29,203788.39,266.67,46810.0,156711.73
2023-02-01,2023,2,Southeast US,Beauty & Health,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.2024,0.6391,0,22733.0,37.86,860687.77,389381.58,471306.18,86068.78,172137.55,213099.85,714.29,212385.57,266.67,48787.35,163331.55
2023-02-01,2023,2,Southeast US,Beauty & Health,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1145,0.6081,0,21628.0,38.92,841840.81,380855.08,460985.73,84184.08,168368.16,208433.49,714.29,207719.2,266.67,47714.08,159738.45
2023-02-01,2023,2,Southeast US,Beauty & Health,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1709,0.6277,0,22327.0,38.24,853815.3,386272.43,467542.87,85381.53,170763.06,211398.28,714.29,210683.99,266.67,48395.99,162021.34
2023-02-01,2023,2,Southeast US,Hello,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0888,0.5994,0,21320.0,39.23,836492.58,378435.5,458057.08,83649.26,167298.52,207109.3,714.29,206395.02,266.67,47409.52,158718.83
2023-02-01,2023,2,Southeast US,Hello,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.0551,0.5884,0,20928.0,39.64,829615.37,375324.2,454291.17,82961.54,165923.07,205406.56,714.29,204692.27,266.67,47017.89,157407.72
2023-02-01,2023,2,Southeast US,Hello,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.0695,0.5931,0,21094.0,39.47,832533.88,376644.56,455889.33,83253.39,166506.78,206129.16,714.29,205414.87,266.67,47184.09,157964.12
2023-02-01,2023,2,Southeast US,dhruv,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.3126,0.6817,0,24247.0,36.53,885703.78,400699.02,485004.76,88570.38,177140.76,219293.63,714.29,218579.34,266.67,50211.92,168100.76
2023-02-01,2023,2,Southeast US,dhruv,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1209,0.6102,0,21705.0,38.85,843171.62,381457.15,461714.47,84317.16,168634.32,208762.99,714.29,208048.7,266.67,47789.87,159992.17
2023-02-01,2023,2,Southeast US,dhruv,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.2632,0.6621,0,23550.0,37.13,874304.91,395542.08,478762.83,87430.49,174860.98,216471.36,714.29,215757.07,266.67,49562.79,165927.61
2023-02-01,2023,2,Midwest US,Apparel,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0476,0.586,0,20841.0,39.73,828087.7,374633.07,453454.63,82808.77,165617.54,205028.32,714.29,204314.03,266.67,46930.89,157116.47
2023-02-01,2023,2,Midwest US,Apparel,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1489,0.6199,0,22050.0,38.51,849095.92,384137.34,464958.57,84909.59,169819.18,210229.8,714.29,209515.51,266.67,48127.23,161121.61
2023-02-01,2023,2,Midwest US,Apparel,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1325,0.6142,0,21847.0,38.71,845611.74,382561.08,463050.66,84561.17,169122.35,209367.14,714.29,208652.85,266.67,47928.82,160457.36
2023-02-01,2023,2,Midwest US,Footwear,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0253,0.5789,0,20589.0,40.0,823623.24,372613.31,451009.92,82362.32,164724.65,203922.95,714.29,203208.67,266.67,46676.66,156265.34
2023-02-01,2023,2,Midwest US,Footwear,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1178,0.6092,0,21667.0,38.88,842514.67,381159.94,461354.73,84251.47,168502.93,208600.33,714.29,207886.04,266.67,47752.46,159866.92
2023-02-01,2023,2,Midwest US,Footwear,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.0585,0.5895,0,20967.0,39.6,830302.02,375634.85,454667.17,83030.2,166060.4,205576.57,714.29,204862.28,266.67,47056.99,157538.62
2023-02-01,2023,2,Midwest US,Accessories,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.2881,0.6719,0,23897.0,36.82,880004.54,398120.64,481883.9,88000.45,176000.91,217882.54,714.29,217168.25,266.67,49887.37,167014.22
2023-02-01,2023,2,Midwest US,Accessories,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.3163,0.6832,0,24300.0,36.48,886575.35,401093.32,485482.03,88657.53,177315.07,219509.42,714.29,218795.14,266.67,50261.55,168266.92
2023-02-01,2023,2,Midwest US,Accessories,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.4936,0.7619,0,27100.0,34.34,930593.97,421007.68,509586.3,93059.4,186118.79,230408.11,714.29,229693.82,266.67,52768.25,176658.91
2023-02-01,2023,2,Midwest US,Home & Living,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0918,0.6004,0,21355.0,39.2,837104.84,378712.49,458392.35,83710.48,167420.97,207260.9,714.29,206546.61,266.67,47444.39,158835.56
2023-02-01,2023,2,Midwest US,Home & Living,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.0497,0.5866,0,20866.0,39.71,828516.34,374826.99,453689.35,82851.63,165703.27,205134.45,714.29,204420.16,266.67,46955.3,157198.19
2023-02-01,2023,2,Midwest US,Home & Living,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.3312,0.6893,0,24518.0,36.3,890094.9,402685.59,487409.31,89009.49,178018.98,220380.84,714.29,219666.55,266.67,50461.97,168937.91
2023-02-01,2023,2,Midwest US,Beauty & Health,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1549,0.6221,0,22125.0,38.43,850388.93,384722.31,465666.62,85038.89,170077.79,210549.94,714.29,209835.65,266.67,48200.87,161368.12
2023-02-01,2023,2,Midwest US,Beauty & Health,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1793,0.6307,0,22434.0,38.14,855636.17,387096.2,468539.96,85563.62,171127.23,211849.11,714.29,211134.83,266.67,48499.68,162368.48
2023-02-01,2023,2,Midwest US,Beauty & Health,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.3718,0.7065,0,25127.0,35.81,899857.57,407102.3,492755.27,89985.76,179971.51,222798.0,714.29,222083.72,266.67,51017.92,170799.13
2023-02-01,2023,2,Midwest US,Hello,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.3104,0.6808,0,24216.0,36.55,885202.74,400472.34,484730.4,88520.27,177040.55,219169.58,714.29,218455.29,266.67,50183.38,168005.24
2023-02-01,2023,2,Midwest US,Hello,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1655,0.6258,0,22259.0,38.31,852662.52,385750.9,466911.62,85266.25,170532.5,211112.86,714.29,210398.58,266.67,48330.34,161801.57
2023-02-01,2023,2,Midwest US,Hello,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.2204,0.6458,0,22969.0,37.64,864654.85,391176.32,473478.53,86465.49,172930.97,214082.07,714.29,213367.79,266.67,49013.26,164087.86
2023-02-01,2023,2,Midwest US,dhruv,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0623,0.5907,0,21010.0,39.56,831060.81,375978.13,455082.68,83106.08,166212.16,205764.44,714.29,205050.15,266.67,47100.2,157683.28
2023-02-01,2023,2,Midwest US,dhruv,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.0567,0.5889,0,20946.0,39.62,829934.25,375468.46,454465.78,82993.42,165986.85,205485.51,714.29,204771.22,266.67,47036.05,157468.51
2023-02-01,2023,2,Midwest US,dhruv,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.0954,0.6016,0,21399.0,39.15,837863.39,379055.67,458807.73,83786.34,167572.68,207448.71,714.29,206734.42,266.67,47487.58,158980.17
2023-02-01,2023,2,West US,Apparel,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.2428,0.6543,0,23271.0,37.37,869675.32,393447.62,476227.7,86967.53,173935.06,215325.1,714.29,214610.82,266.67,49299.15,165045.0
2023-02-01,2023,2,West US,Apparel,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.2557,0.6592,0,23447.0,37.22,872597.21,394769.51,477827.7,87259.72,174519.44,216048.54,714.29,215334.25,266.67,49465.55,165602.04
2023-02-01,2023,2,West US,Apparel,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1448,0.6185,0,21999.0,38.56,848222.66,383742.28,464480.38,84822.27,169644.53,210013.58,714.29,209299.3,266.67,48077.51,160955.13
2023-02-01,2023,2,West US,Footwear,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0211,0.5775,0,20542.0,40.05,822777.52,372230.71,450546.82,82277.75,164555.5,203713.56,714.29,202999.27,266.67,46628.5,156104.11
2023-02-01,2023,2,West US,Footwear,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.2949,0.6746,0,23993.0,36.74,881577.46,398832.24,482745.22,88157.75,176315.49,218271.98,714.29,217557.7,266.67,49976.94,167314.09
2023-02-01,2023,2,West US,Footwear,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1995,0.6381,0,22694.0,37.9,860038.59,389087.89,470950.7,86003.86,172007.72,212939.12,714.29,212224.84,266.67,48750.38,163207.79
2023-02-01,2023,2,West US,Accessories,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1699,0.6274,0,22314.0,38.25,853599.97,386175.01,467424.96,85360.0,170719.99,211344.97,714.29,210630.68,266.67,48383.72,161980.29
2023-02-01,2023,2,West US,Accessories,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.0295,0.5802,0,20637.0,39.95,824463.43,372993.42,451470.0,82446.34,164892.69,204130.98,714.29,203416.69,266.67,46724.51,156425.52
2023-02-01,2023,2,West US,Accessories,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.0773,0.5956,0,21185.0,39.37,834133.67,377368.31,456765.36,83413.37,166826.73,206525.26,714.29,205810.97,266.67,47275.19,158269.11
2023-02-01,2023,2,West US,Home & Living,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.4391,0.7363,0,26188.0,35.0,916545.91,414652.23,501893.68,91654.59,183309.18,226929.91,714.29,226215.62,266.67,51968.26,173980.7
2023-02-01,2023,2,West US,Home & Living,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.2449,0.655,0,23299.0,37.35,870140.57,393658.11,476482.47,87014.06,174028.11,215440.3,714.29,214726.01,266.67,49325.65,165133.69
2023-02-01,2023,2,West US,Home & Living,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.4909,0.7606,0,27054.0,34.37,929894.06,420691.03,509203.03,92989.41,185978.81,230234.81,714.29,229520.53,266.67,52728.39,176525.47
2023-02-01,2023,2,West US,Beauty & Health,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1842,0.6325,0,22497.0,38.08,856711.31,387582.61,469128.7,85671.13,171342.26,212115.31,714.29,211401.02,266.67,48560.9,162573.46
2023-02-01,2023,2,West US,Beauty & Health,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.2456,0.6553,0,23309.0,37.34,870310.44,393734.96,476575.49,87031.04,174062.09,215482.35,714.29,214768.07,266.67,49335.32,165166.08
2023-02-01,2023,2,West US,Beauty & Health,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.2769,0.6674,0,23740.0,36.96,877424.05,396953.21,480470.85,87742.41,175484.81,217243.63,714.29,216529.35,266.67,49740.42,166522.26
2023-02-01,2023,2,West US,Hello,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.3753,0.7079,0,25180.0,35.77,900702.18,407484.4,493217.77,90070.22,180140.44,223007.12,714.29,222292.83,266.67,51066.02,170960.15
2023-02-01,2023,2,West US,Hello,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.251,0.6574,0,23382.0,37.27,871525.57,394284.69,477240.88,87152.56,174305.11,215783.21,714.29,215068.92,266.67,49404.52,165397.74
2023-02-01,2023,2,West US,Hello,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1883,0.634,0,22550.0,38.03,857597.98,387983.74,469614.24,85759.8,171519.6,212334.84,714.29,211620.56,266.67,48611.39,162742.5
2023-02-01,2023,2,West US,dhruv,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.4046,0.7207,0,25635.0,35.42,907900.02,410740.76,497159.26,90790.0,181580.0,224789.25,714.29,224074.97,266.67,51475.91,172332.39
2023-02-01,2023,2,West US,dhruv,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.2548,0.6589,0,23434.0,37.23,872387.31,394674.55,477712.76,87238.73,174477.46,215996.57,714.29,215282.29,266.67,49453.59,165562.03
2023-02-01,2023,2,West US,dhruv,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.0873,0.5989,0,21302.0,39.25,836181.24,378294.65,457886.59,83618.12,167236.25,207032.22,714.29,206317.93,266.67,47391.79,158659.48
2023-02-01,2023,2,International,Apparel,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.0236,0.5783,0,20570.0,40.02,823288.38,372461.82,450826.56,82328.84,164657.68,203840.04,714.29,203125.76,266.67,46657.59,156201.5
2023-02-01,2023,2,International,Apparel,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.3777,0.709,0,25217.0,35.74,901289.71,407750.21,493539.5,90128.97,180257.94,223152.59,714.29,222438.3,266.67,51099.48,171072.16
2023-02-01,2023,2,International,Apparel,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1541,0.6218,0,22115.0,38.44,850215.75,384643.97,465571.79,85021.58,170043.15,210507.06,714.29,209792.77,266.67,48191.0,161335.1
2023-02-01,2023,2,International,Footwear,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1805,0.6312,0,22450.0,38.13,855907.12,387218.78,468688.33,85590.71,171181.42,211916.2,714.29,211201.91,266.67,48515.11,162420.14
2023-02-01,2023,2,International,Footwear,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1447,0.6185,0,21998.0,38.56,848203.96,383733.82,464470.14,84820.4,169640.79,210008.96,714.29,209294.67,266.67,48076.44,160951.56
2023-02-01,2023,2,International,Footwear,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1292,0.6131,0,21807.0,38.75,844919.86,382248.07,462671.8,84491.99,168983.97,209195.84,714.29,208481.55,266.67,47889.42,160325.46
2023-02-01,2023,2,International,Accessories,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.2419,0.6539,0,23258.0,37.38,869463.36,393351.73,476111.63,86946.34,173892.67,215272.62,714.29,214558.34,266.67,49287.08,165004.59
2023-02-01,2023,2,International,Accessories,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1377,0.616,0,21910.0,38.64,846706.91,383056.54,463650.37,84670.69,169341.38,209638.3,714.29,208924.01,266.67,47991.19,160666.16
2023-02-01,2023,2,International,Accessories,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1288,0.613,0,21802.0,38.75,844838.44,382211.23,462627.21,84483.84,168967.69,209175.68,714.29,208461.39,266.67,47884.79,160309.94
2023-02-01,2023,2,International,Home & Living,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.3108,0.681,0,24222.0,36.55,885296.92,400514.95,484781.97,88529.69,177059.38,219192.89,714.29,218478.61,266.67,50188.75,168023.19
2023-02-01,2023,2,International,Home & Living,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.1136,0.6078,0,21617.0,38.93,841646.37,380767.11,460879.25,84164.64,168329.27,208385.34,714.29,207671.06,266.67,47703.01,159701.38
2023-02-01,2023,2,International,Home & Living,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.2727,0.6658,0,23682.0,37.01,876476.99,396524.75,479952.24,87647.7,175295.4,217009.14,714.29,216294.86,266.67,49686.48,166341.71
2023-02-01,2023,2,International,Beauty & Health,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.3888,0.7138,0,25388.0,35.61,903994.4,408973.83,495020.57,90399.44,180798.88,223822.25,714.29,223107.97,266.67,51253.5,171587.8
2023-02-01,2023,2,International,Beauty & Health,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.6315,0.8333,0,29640.0,32.67,968408.11,438115.08,530293.04,96840.81,193681.62,239770.6,714.29,239056.32,266.67,54921.62,183868.03
2023-02-01,2023,2,International,Beauty & Health,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1061,0.6052,0,21526.0,39.03,840068.24,380053.16,460015.09,84006.82,168013.65,207994.61,714.29,207280.33,266.67,47613.14,159400.52
2023-02-01,2023,2,International,Hello,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.192,0.6353,0,22598.0,37.99,858413.65,388352.76,470060.89,85841.37,171682.73,212536.8,714.29,211822.51,266.67,48657.84,162898.0
2023-02-01,2023,2,International,Hello,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.0845,0.598,0,21270.0,39.29,835615.29,378038.61,457576.68,83561.53,167123.06,206892.09,714.29,206177.81,266.67,47359.56,158551.58
2023-02-01,2023,2,International,Hello,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1695,0.6272,0,22309.0,38.26,853515.69,386136.88,467378.81,85351.57,170703.14,211324.1,714.29,210609.81,266.67,48378.92,161964.22
2023-02-01,2023,2,International,dhruv,Direct Sales,pd,1.0,0.8783,0.9886,1.0033,0.1075,0.6057,0,21544.0,39.01,840375.4,380192.12,460183.28,84037.54,168075.08,208070.66,714.29,207356.38,266.67,47630.63,159459.08
2023-02-01,2023,2,International,dhruv,Direct Sales,hi,1.0,0.8783,0.9886,1.0033,0.4412,0.7372,0,26222.0,34.97,917080.7,414894.17,502186.53,91708.07,183416.14,227062.32,714.29,226348.03,266.67,51998.71,174082.65
2023-02-01,2023,2,International,dhruv,Direct Sales,feippfn,1.0,0.8783,0.9886,1.0033,0.1827,0.632,0,22478.0,38.1,856382.62,387433.91,468948.72,85638.26,171276.52,212033.93,714.29,211319.64,266.67,48542.19,162510.79
