date,year,month,region,product,channel,new d,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-02-01,2024,2,Europe,Pro Plan,Direct Sales,c,1.0,0.8783,1.0915,1.0033,0.3013,0.7777,0,97380.0,8.3,808429.47,421585.32,386844.15,64674.36,97011.54,225158.25,535.71,224622.54,214.29,56102.06,168306.19
2024-02-01,2024,2,Europe,Snacks,Direct Sales,a,1.0,0.8783,1.0915,1.0033,0.3649,0.8012,0,63354.0,10.38,657424.89,342838.42,314586.47,52593.99,78890.99,183101.49,535.71,182565.78,214.29,45587.87,136763.62
2024-02-01,2024,2,Europe,Snacks,Direct Sales,b,1.0,0.8783,1.0915,1.0033,0.1982,0.7422,0,58689.0,10.96,643212.54,335426.87,307785.67,51457.0,77185.5,179143.16,535.71,178607.45,214.29,44598.29,133794.87
2024-02-01,2024,2,Europe,Snacks,Direct Sales,c,1.0,0.8783,1.0915,1.0033,0.3672,0.802,0,63422.0,10.37,657626.53,342943.58,314682.95,52610.12,78915.18,183157.65,535.71,182621.93,214.29,45601.91,136805.74
2024-02-01,2024,2,Europe,Beverages,Direct Sales,a,1.0,0.8783,1.0915,1.0033,0.1181,0.7164,0,98557.0,9.33,919115.25,479306.5,439808.75,73529.22,110293.83,255985.7,535.71,255449.99,214.29,63808.93,191426.78
2024-02-01,2024,2,Europe,Beverages,Direct Sales,b,1.0,0.8783,1.0915,1.0033,0.0632,0.6996,0,96247.0,9.49,912907.23,476069.1,436838.13,73032.58,109548.87,254256.69,535.71,253720.97,214.29,63376.67,190130.01
2024-02-01,2024,2,Europe,Beverages,Direct Sales,c,1.0,0.8783,1.0915,1.0033,0.037,0.6919,0,95179.0,9.56,910001.07,474553.58,435447.5,72800.09,109200.13,253447.28,535.71,252911.57,214.29,63174.32,189522.96
2024-02-01,2024,2,Europe,Personal Care,Direct Sales,a,1.0,0.8783,1.0915,1.0033,0.2024,0.7436,0,135414.0,9.63,1304615.87,680340.0,624275.87,104369.27,156553.9,363352.7,535.71,362816.98,214.29,90650.67,271952.02
2024-02-01,2024,2,Europe,Personal Care,Direct Sales,b,1.0,0.8783,1.0915,1.0033,0.1145,0.7153,0,130268.0,9.9,1290252.86,672849.88,617402.98,103220.23,154830.34,359352.41,535.71,358816.7,214.29,89650.6,268951.81
2024-02-01,2024,2,Europe,Personal Care,Direct Sales,c,1.0,0.8783,1.0915,1.0033,0.1709,0.7332,0,133528.0,9.73,1299396.85,677618.34,621778.5,103951.75,155927.62,361899.13,535.71,361363.42,214.29,90287.28,270861.85
2024-02-01,2024,2,Europe,Household,Direct Sales,a,1.0,0.8783,1.0915,1.0033,0.0888,0.7074,0,74830.0,13.48,1009061.0,526212.02,482848.98,80724.88,121087.32,281036.78,535.71,280501.06,214.29,70071.69,210215.08
2024-02-01,2024,2,Europe,Household,Direct Sales,b,1.0,0.8783,1.0915,1.0033,0.0551,0.6972,0,73757.0,13.62,1004904.45,524044.44,480860.01,80392.36,120588.53,279879.12,535.71,279343.41,214.29,69782.28,209346.84
2024-02-01,2024,2,Europe,Household,Direct Sales,c,1.0,0.8783,1.0915,1.0033,0.0695,0.7015,0,74212.0,13.56,1006670.48,524965.4,481705.08,80533.64,120800.46,280370.99,535.71,279835.27,214.29,69905.25,209715.74
2024-02-01,2024,2,Europe,Baby & Child,Direct Sales,a,1.0,0.8783,1.0915,1.0033,0.3126,0.7818,0,49261.0,12.63,622311.43,324527.22,297784.21,49784.91,74677.37,173321.93,535.71,172786.21,214.29,43142.98,129428.95
2024-02-01,2024,2,Europe,Baby & Child,Direct Sales,b,1.0,0.8783,1.0915,1.0033,0.1209,0.7173,0,45196.0,13.43,607185.68,316639.34,290546.34,48574.85,72862.28,169109.21,535.71,168573.49,214.29,42089.8,126269.41
2024-02-01,2024,2,Europe,Baby & Child,Direct Sales,c,1.0,0.8783,1.0915,1.0033,0.2632,0.7643,0,48157.0,12.84,618293.94,322432.15,295861.79,49463.51,74195.27,172203.0,535.71,171667.29,214.29,42863.25,128589.75
2024-02-01,2024,2,Asia Pacific,Enterprise,Direct Sales,a,1.0,0.8783,0.7354,1.0033,0.0476,0.6939,0,79725.0,9.38,747544.87,390741.57,356803.31,59803.59,89705.38,207294.33,535.71,206758.62,214.29,51636.08,154908.25
2024-02-01,2024,2,Asia Pacific,Enterprise,Direct Sales,b,1.0,0.8783,0.7354,1.0033,0.1489,0.725,0,83299.0,9.09,756967.92,395666.99,361300.93,60557.43,90836.15,209907.34,535.71,209371.63,214.29,52289.34,156868.01
2024-02-01,2024,2,Asia Pacific,Enterprise,Direct Sales,c,1.0,0.8783,0.7354,1.0033,0.1325,0.7198,0,82701.0,9.13,755413.25,394854.37,360558.89,60433.06,90649.59,209476.23,535.71,208940.52,214.29,52181.56,156544.68
2024-02-01,2024,2,Asia Pacific,Pro Plan,Direct Sales,a,1.0,0.8783,0.7354,1.0033,0.0253,0.6874,0,86069.0,9.07,780407.8,407919.01,372488.79,62432.62,93648.94,216407.23,535.71,215871.51,214.29,53914.31,161742.92
2024-02-01,2024,2,Asia Pacific,Pro Plan,Direct Sales,b,1.0,0.8783,0.7354,1.0033,0.1178,0.7152,0,89554.0,8.81,789307.16,412570.71,376736.45,63144.57,94716.86,218875.02,535.71,218339.31,214.29,54531.26,163593.77
2024-02-01,2024,2,Asia Pacific,Pro Plan,Direct Sales,c,1.0,0.8783,0.7354,1.0033,0.0585,0.6972,0,87294.0,8.98,783565.59,409569.59,373996.0,62685.25,94027.87,217282.88,535.71,216747.17,214.29,54133.22,162399.66
2024-02-01,2024,2,Asia Pacific,Snacks,Direct Sales,a,1.0,0.8783,0.7354,1.0033,0.2881,0.7719,0,61037.0,10.66,650462.96,339996.87,310466.09,52037.04,78055.55,180373.5,535.71,179837.78,214.29,44905.87,134717.62
2024-02-01,2024,2,Asia Pacific,Snacks,Direct Sales,b,1.0,0.8783,0.7354,1.0033,0.3163,0.782,0,61837.0,10.56,652886.88,341263.85,311623.03,52230.95,78346.43,181045.65,535.71,180509.94,214.29,45073.91,135221.74
2024-02-01,2024,2,Asia Pacific,Snacks,Direct Sales,c,1.0,0.8783,0.7354,1.0033,0.4936,0.8512,0,67309.0,9.94,668898.51,349633.13,319265.38,53511.88,80267.82,185485.68,535.71,184949.97,214.29,46183.92,138551.76
2024-02-01,2024,2,Asia Pacific,Beverages,Direct Sales,a,1.0,0.8783,0.7354,1.0033,0.0918,0.7072,0,97293.0,9.41,915730.05,478651.93,437078.12,73258.4,109887.61,253932.11,535.71,253396.4,214.29,63295.53,189886.58
2024-02-01,2024,2,Asia Pacific,Beverages,Direct Sales,b,1.0,0.8783,0.7354,1.0033,0.0497,0.6946,0,95552.0,9.53,911020.35,476190.17,434830.18,72881.63,109322.44,252626.11,535.71,252090.4,214.29,62969.03,188907.08
2024-02-01,2024,2,Asia Pacific,Beverages,Direct Sales,c,1.0,0.8783,0.7354,1.0033,0.3312,0.7874,0,108325.0,8.72,944268.93,493569.19,450699.73,75541.51,113312.27,261845.95,535.71,261310.23,214.29,65273.99,195821.96
2024-02-01,2024,2,Asia Pacific,Personal Care,Direct Sales,a,1.0,0.8783,0.7354,1.0033,0.1549,0.727,0,132395.0,9.79,1296238.81,677543.78,618695.02,103699.1,155548.66,359447.26,535.71,358911.55,214.29,89674.32,269022.95
2024-02-01,2024,2,Asia Pacific,Personal Care,Direct Sales,b,1.0,0.8783,0.7354,1.0033,0.1793,0.7348,0,133828.0,9.72,1300231.81,679630.93,620600.88,104018.54,156027.82,360554.52,535.71,360018.81,214.29,89951.13,269853.39
2024-02-01,2024,2,Asia Pacific,Personal Care,Direct Sales,c,1.0,0.8783,0.7354,1.0033,0.3718,0.8026,0,146166.0,9.12,1333408.16,696972.2,636435.96,106672.65,160008.98,369754.33,535.71,369218.61,214.29,92251.08,276753.25
2024-02-01,2024,2,Asia Pacific,Household,Direct Sales,a,1.0,0.8783,0.7354,1.0033,0.3104,0.7799,0,82499.0,12.58,1037586.06,542346.04,495240.02,83006.88,124510.33,287722.81,535.71,287187.09,214.29,71743.2,215229.6
2024-02-01,2024,2,Asia Pacific,Household,Direct Sales,b,1.0,0.8783,0.7354,1.0033,0.1655,0.7304,0,77266.0,13.18,1018336.57,532284.34,486052.23,81466.93,122200.39,282384.92,535.71,281849.2,214.29,70408.73,211226.19
2024-02-01,2024,2,Asia Pacific,Household,Direct Sales,c,1.0,0.8783,0.7354,1.0033,0.2204,0.7485,0,79177.0,12.95,1025472.8,536014.44,489458.35,82037.82,123056.74,284363.8,535.71,283828.08,214.29,70903.45,212710.35
2024-02-01,2024,2,Asia Pacific,Baby & Child,Direct Sales,a,1.0,0.8783,0.7354,1.0033,0.0623,0.6983,0,44001.0,13.69,602554.46,314955.11,287599.36,48204.36,72306.54,167088.46,535.71,166552.75,214.29,41584.62,124753.85
2024-02-01,2024,2,Asia Pacific,Baby & Child,Direct Sales,b,1.0,0.8783,0.7354,1.0033,0.0567,0.6966,0,43897.0,13.72,602145.92,314741.56,287404.36,48171.67,72257.51,166975.17,535.71,166439.46,214.29,41556.29,124668.88
2024-02-01,2024,2,Asia Pacific,Baby & Child,Direct Sales,c,1.0,0.8783,0.7354,1.0033,0.0954,0.7083,0,44633.0,13.56,605015.52,316241.5,288774.02,48401.24,72601.86,167770.91,535.71,167235.2,214.29,41755.23,125265.69
2024-02-01,2024,2,Middle East & Africa,Enterprise,Direct Sales,a,1.0,0.8783,0.2611,1.0033,0.2428,0.7585,0,87138.0,8.8,766775.49,400492.38,366283.11,61342.04,92013.06,212928.01,535.71,212392.29,214.29,53044.5,159133.51
2024-02-01,2024,2,Middle East & Africa,Enterprise,Direct Sales,b,1.0,0.8783,0.2611,1.0033,0.2557,0.7629,0,87651.0,8.76,768062.49,401164.59,366897.9,61445.0,92167.5,213285.4,535.71,212749.68,214.29,53133.85,159401.55
2024-02-01,2024,2,Middle East & Africa,Enterprise,Direct Sales,c,1.0,0.8783,0.2611,1.0033,0.1448,0.726,0,83411.0,9.08,757259.24,395521.98,361737.26,60580.74,90871.11,210285.42,535.71,209749.7,214.29,52383.85,157151.56
2024-02-01,2024,2,Middle East & Africa,Pro Plan,Direct Sales,a,1.0,0.8783,0.2611,1.0033,0.0211,0.6883,0,86185.0,9.06,780708.78,407769.84,372938.94,62456.7,93685.05,216797.18,535.71,216261.47,214.29,54011.8,162035.39
2024-02-01,2024,2,Middle East & Africa,Pro Plan,Direct Sales,b,1.0,0.8783,0.2611,1.0033,0.2949,0.7767,0,97251.0,8.31,808124.16,422089.1,386035.07,64649.93,96974.9,224410.24,535.71,223874.52,214.29,55915.06,167745.18
2024-02-01,2024,2,Middle East & Africa,Pro Plan,Direct Sales,c,1.0,0.8783,0.2611,1.0033,0.1995,0.7438,0,93131.0,8.57,798191.0,416900.93,381290.07,63855.28,95782.92,221651.87,535.71,221116.15,214.29,55225.47,165676.4
2024-02-01,2024,2,Middle East & Africa,Snacks,Direct Sales,a,1.0,0.8783,0.2611,1.0033,0.1699,0.7341,0,58051.0,11.05,641206.41,334906.75,306299.67,51296.51,76944.77,178058.38,535.71,177522.67,214.29,44327.1,132981.29
2024-02-01,2024,2,Middle East & Africa,Snacks,Direct Sales,b,1.0,0.8783,0.2611,1.0033,0.0295,0.6908,0,54628.0,11.54,630168.02,329141.31,301026.71,50413.44,75620.16,174993.1,535.71,174457.39,214.29,43560.78,130682.33
2024-02-01,2024,2,Middle East & Africa,Snacks,Direct Sales,c,1.0,0.8783,0.2611,1.0033,0.0773,0.705,0,55754.0,11.37,633852.91,331065.96,302786.95,50708.23,76062.35,176016.37,535.71,175480.65,214.29,43816.59,131449.78
2024-02-01,2024,2,Middle East & Africa,Beverages,Direct Sales,a,1.0,0.8783,0.2611,1.0033,0.4391,0.8314,0,114380.0,8.38,959058.73,500923.31,458135.42,76724.7,115087.05,266323.67,535.71,265787.96,214.29,66393.42,199180.25
2024-02-01,2024,2,Middle East & Africa,Beverages,Direct Sales,b,1.0,0.8783,0.2611,1.0033,0.2449,0.7592,0,104439.0,8.95,934464.48,488077.56,446386.93,74757.16,112135.74,259494.03,535.71,258958.31,214.29,64686.01,194058.02
2024-02-01,2024,2,Middle East & Africa,Beverages,Direct Sales,c,1.0,0.8783,0.2611,1.0033,0.4909,0.8527,0,117311.0,8.23,966017.13,504557.73,461459.4,77281.37,115922.06,268255.97,535.71,267720.26,214.29,66876.49,200629.48
2024-02-01,2024,2,Middle East & Africa,Personal Care,Direct Sales,a,1.0,0.8783,0.2611,1.0033,0.1842,0.7388,0,134546.0,9.68,1302218.97,680158.39,622060.58,104177.52,156266.28,361616.79,535.71,361081.08,214.29,90216.7,270650.09
2024-02-01,2024,2,Middle East & Africa,Personal Care,Direct Sales,b,1.0,0.8783,0.2611,1.0033,0.2456,0.7594,0,138305.0,9.49,1312513.76,685535.43,626978.33,105001.1,157501.65,364475.58,535.71,363939.86,214.29,90931.39,272794.18
2024-02-01,2024,2,Middle East & Africa,Personal Care,Direct Sales,c,1.0,0.8783,0.2611,1.0033,0.2769,0.7703,0,140290.0,9.39,1317866.85,688331.39,629535.47,105429.35,158144.02,365962.09,535.71,365426.38,214.29,91303.02,273909.07
2024-02-01,2024,2,Middle East & Africa,Household,Direct Sales,a,1.0,0.8783,0.2611,1.0033,0.3753,0.8064,0,85312.0,12.28,1047572.06,547154.46,500417.6,83805.76,125708.65,290903.19,535.71,290367.47,214.29,72538.3,217614.89
2024-02-01,2024,2,Middle East & Africa,Household,Direct Sales,b,1.0,0.8783,0.2611,1.0033,0.251,0.7613,0,80535.0,12.8,1030465.29,538219.47,492245.82,82437.22,123655.83,286152.76,535.71,285617.04,214.29,71350.69,214052.07
2024-02-01,2024,2,Middle East & Africa,Household,Direct Sales,c,1.0,0.8783,0.2611,1.0033,0.1883,0.7401,0,78296.0,13.06,1022198.35,533901.59,488296.76,81775.87,122663.8,283857.09,535.71,283321.37,214.29,70776.77,212330.32
2024-02-01,2024,2,Middle East & Africa,Baby & Child,Direct Sales,a,1.0,0.8783,0.2611,1.0033,0.4046,0.8178,0,51527.0,12.23,630361.19,329242.21,301118.98,50428.9,75643.34,175046.74,535.71,174511.03,214.29,43574.19,130722.56
2024-02-01,2024,2,Middle East & Africa,Baby & Child,Direct Sales,b,1.0,0.8783,0.2611,1.0033,0.2548,0.7626,0,48052.0,12.86,617909.86,322738.79,295171.07,49432.79,74149.18,171589.1,535.71,171053.38,214.29,42709.77,128129.32
2024-02-01,2024,2,Middle East & Africa,Baby & Child,Direct Sales,c,1.0,0.8783,0.2611,1.0033,0.0873,0.7081,0,44617.0,13.56,604951.65,315970.62,288981.03,48396.13,72594.2,167990.7,535.71,167454.98,214.29,41810.17,125430.52
2024-03-01,2024,3,North America,Enterprise,Direct Sales,a,1.0,1.0213,0.9961,1.005,0.0236,0.7176,0,82446.0,9.44,778599.15,406822.84,371776.32,62287.93,93431.9,216056.49,535.71,215520.77,214.29,53826.62,161479.86
2024-03-01,2024,3,North America,Enterprise,Direct Sales,b,1.0,1.0213,0.9961,1.005,0.3777,0.8408,0,96597.0,8.43,814648.27,425658.72,388989.55,65171.86,97757.79,226059.89,535.71,225524.18,214.29,56327.47,168982.42
2024-03-01,2024,3,North America,Enterprise,Direct Sales,c,1.0,1.0213,0.9961,1.005,0.1541,0.7592,0,87222.0,9.07,791229.57,413422.31,377807.26,63298.37,94947.55,219561.35,535.71,219025.63,214.29,54702.84,164108.51
2024-03-01,2024,3,North America,Pro Plan,Direct Sales,a,1.0,1.0213,0.9961,1.005,0.1805,0.7681,0,96174.0,8.64,831016.15,434211.04,396805.11,66481.29,99721.94,230601.88,535.71,230066.16,214.29,57462.97,172388.91
2024-03-01,2024,3,North America,Pro Plan,Direct Sales,b,1.0,1.0213,0.9961,1.005,0.1447,0.7561,0,94664.0,8.74,827268.12,432252.67,395015.45,66181.45,99272.17,229561.83,535.71,229026.11,214.29,57202.96,171608.87
2024-03-01,2024,3,North America,Pro Plan,Direct Sales,c,1.0,1.0213,0.9961,1.005,0.1292,0.7509,0,94024.0,8.78,825665.05,431415.06,394249.99,66053.2,99079.81,229116.98,535.71,228581.27,214.29,57091.75,171275.24
2024-03-01,2024,3,North America,Snacks,Direct Sales,a,1.0,1.0213,0.9961,1.005,0.2419,0.7895,0,62434.0,10.82,675374.4,352887.27,322487.13,54029.95,81044.93,187412.25,535.71,186876.53,214.29,46665.56,139996.69
2024-03-01,2024,3,North America,Snacks,Direct Sales,b,1.0,1.0213,0.9961,1.005,0.1377,0.7537,0,59603.0,11.18,666477.52,348238.59,318238.92,53318.2,79977.3,184943.42,535.71,184407.71,214.29,46048.35,138145.06
2024-03-01,2024,3,North America,Snacks,Direct Sales,c,1.0,1.0213,0.9961,1.005,0.1288,0.7508,0,59373.0,11.21,665741.73,347854.14,317887.59,53259.34,79889.01,184739.24,535.71,184203.53,214.29,45997.31,137991.93
2024-03-01,2024,3,North America,Beverages,Direct Sales,a,1.0,1.0213,0.9961,1.005,0.3108,0.8149,0,112101.0,8.78,983695.88,513987.14,469708.75,78695.67,118043.51,272969.57,535.71,272433.85,214.29,68054.89,204164.68
2024-03-01,2024,3,North America,Beverages,Direct Sales,b,1.0,1.0213,0.9961,1.005,0.1136,0.7459,0,102608.0,9.35,959138.24,501155.62,457982.62,76731.06,115096.59,266154.97,535.71,265619.26,214.29,66351.24,199053.73
2024-03-01,2024,3,North America,Beverages,Direct Sales,c,1.0,1.0213,0.9961,1.005,0.2727,0.8007,0,110154.0,8.89,978783.49,511420.38,467363.11,78302.68,117454.02,271606.41,535.71,271070.7,214.29,67714.1,203142.31
2024-03-01,2024,3,North America,Personal Care,Direct Sales,a,1.0,1.0213,0.9961,1.005,0.3888,0.8452,0,153929.0,9.07,1396040.21,729439.58,666600.63,111683.22,167524.82,387392.59,535.71,386856.87,214.29,96660.65,289981.94
2024-03-01,2024,3,North America,Personal Care,Direct Sales,b,1.0,1.0213,0.9961,1.005,0.6315,0.9534,0,173633.0,8.32,1444921.54,754980.38,689941.17,115593.72,173390.59,400956.86,535.71,400421.14,214.29,100051.71,300155.14
2024-03-01,2024,3,North America,Personal Care,Direct Sales,c,1.0,1.0213,0.9961,1.005,0.1061,0.7434,0,135388.0,9.94,1345774.64,703175.51,642599.13,107661.97,161492.96,373444.2,535.71,372908.49,214.29,93173.55,279520.65
2024-03-01,2024,3,North America,Household,Direct Sales,a,1.0,1.0213,0.9961,1.005,0.192,0.7721,0,81674.0,13.07,1067308.33,557675.15,509633.17,85384.67,128077.0,296171.51,535.71,295635.79,214.29,73855.38,221566.13
2024-03-01,2024,3,North America,Household,Direct Sales,b,1.0,1.0213,0.9961,1.005,0.0845,0.7365,0,77916.0,13.52,1053039.78,550219.75,502820.03,84243.18,126364.77,292212.08,535.71,291676.36,214.29,72865.52,218596.56
2024-03-01,2024,3,North America,Household,Direct Sales,c,1.0,1.0213,0.9961,1.005,0.1695,0.7644,0,80860.0,13.16,1064259.03,556081.88,508177.15,85140.72,127711.08,295325.35,535.71,294789.63,214.29,73643.84,220931.51
2024-03-01,2024,3,North America,Baby & Child,Direct Sales,a,1.0,1.0213,0.9961,1.005,0.1075,0.7439,0,46873.0,13.5,632929.6,330709.6,302220.0,50634.37,75951.55,175634.08,535.71,175098.36,214.29,43721.02,131163.06
2024-03-01,2024,3,North America,Baby & Child,Direct Sales,b,1.0,1.0213,0.9961,1.005,0.4412,0.8667,0,54614.0,12.11,661184.28,345472.84,315711.43,52894.74,79342.11,183474.58,535.71,182938.86,214.29,45681.14,137043.43
2024-03-01,2024,3,North America,Baby & Child,Direct Sales,c,1.0,1.0213,0.9961,1.005,0.1827,0.7689,0,48446.0,13.19,638929.1,333844.37,305084.72,51114.33,76671.49,177298.9,535.71,176763.19,214.29,44137.23,132411.68
2024-03-01,2024,3,Europe,Enterprise,Direct Sales,a,1.0,1.0213,1.0959,1.005,0.2838,0.8039,0,92363.0,8.71,804281.83,420939.43,383342.4,64342.55,96513.82,222486.03,535.71,221950.32,214.29,55434.01,166302.02
2024-03-01,2024,3,Europe,Enterprise,Direct Sales,b,1.0,1.0213,1.0959,1.005,0.0502,0.725,0,83294.0,9.37,780879.08,408691.06,372188.02,62470.33,93705.49,216012.2,535.71,215476.49,214.29,53815.55,161446.65
2024-03-01,2024,3,Europe,Enterprise,Direct Sales,c,1.0,1.0213,1.0959,1.005,0.109,0.7436,0,85427.0,9.21,786540.22,411653.95,374886.27,62923.22,94384.83,217578.22,535.71,217042.51,214.29,54207.06,162621.17
2024-03-01,2024,3,Europe,Pro Plan,Direct Sales,a,1.0,1.0213,1.0959,1.005,0.179,0.7668,0,96007.0,8.65,830603.84,434715.66,395888.18,66448.31,99672.46,229767.41,535.71,229231.69,214.29,57254.35,171763.06
2024-03-01,2024,3,Europe,Pro Plan,Direct Sales,b,1.0,1.0213,1.0959,1.005,0.2118,0.7781,0,97424.0,8.56,834088.6,436539.49,397549.11,66727.09,100090.63,230731.39,535.71,230195.68,214.29,57495.35,172486.04
2024-03-01,2024,3,Europe,Pro Plan,Direct Sales,c,1.0,1.0213,1.0959,1.005,0.1964,0.7727,0,96754.0,8.6,832444.35,435678.93,396765.41,66595.55,99893.32,230276.54,535.71,229740.83,214.29,57381.64,172144.91
2024-03-01,2024,3,Europe,Snacks,Direct Sales,a,1.0,1.0213,1.0959,1.005,0.1504,0.7572,0,59875.0,11.15,667346.45,349271.15,318075.31,53387.72,80081.57,184606.02,535.71,184070.3,214.29,45964.0,137892.01
2024-03-01,2024,3,Europe,Snacks,Direct Sales,b,1.0,1.0213,1.0959,1.005,0.0857,0.7361,0,58210.0,11.37,661990.13,346467.79,315522.34,52959.21,79438.82,183124.31,535.71,182588.6,214.29,45593.58,136780.73
2024-03-01,2024,3,Europe,Snacks,Direct Sales,c,1.0,1.0213,1.0959,1.005,0.2103,0.7776,0,61487.0,10.94,672431.57,351932.56,320499.01,53794.53,80691.79,186012.7,535.71,185476.98,214.29,46315.67,138947.02
2024-03-01,2024,3,Europe,Beverages,Direct Sales,a,1.0,1.0213,1.0959,1.005,0.3766,0.8395,0,115484.0,8.59,992088.46,519232.36,472856.1,79367.08,119050.62,274438.41,535.71,273902.69,214.29,68422.1,205266.31
2024-03-01,2024,3,Europe,Beverages,Direct Sales,b,1.0,1.0213,1.0959,1.005,0.2019,0.7746,0,106568.0,9.1,969571.57,507447.63,462123.94,77565.73,116348.59,268209.63,535.71,267673.92,214.29,66864.91,200594.72
2024-03-01,2024,3,Europe,Beverages,Direct Sales,c,1.0,1.0213,1.0959,1.005,0.1714,0.7642,0,105134.0,9.19,965825.79,505487.19,460338.61,77266.06,115899.1,267173.45,535.71,266637.73,214.29,66605.86,199817.58
2024-03-01,2024,3,Europe,Personal Care,Direct Sales,a,1.0,1.0213,1.0959,1.005,0.1284,0.7499,0,136567.0,9.88,1349112.08,706088.9,643023.18,107928.97,161893.45,373200.77,535.71,372665.05,214.29,93112.69,279338.07
2024-03-01,2024,3,Europe,Personal Care,Direct Sales,b,1.0,1.0213,1.0959,1.005,0.2999,0.8099,0,147496.0,9.35,1379114.78,721791.5,657323.28,110329.18,165493.77,381500.32,535.71,380964.61,214.29,95187.58,285562.74
2024-03-01,2024,3,Europe,Personal Care,Direct Sales,c,1.0,1.0213,1.0959,1.005,0.279,0.8022,0,146086.0,9.41,1375336.46,719814.03,655522.43,110026.92,165040.38,380455.14,535.71,379919.42,214.29,94926.28,284778.85
2024-03-01,2024,3,Europe,Household,Direct Sales,a,1.0,1.0213,1.0959,1.005,0.2191,0.7806,0,82583.0,12.97,1070687.18,560368.81,510318.37,85654.97,128482.46,296180.93,535.71,295645.22,214.29,73857.73,221573.2
2024-03-01,2024,3,Europe,Household,Direct Sales,b,1.0,1.0213,1.0959,1.005,0.196,0.7726,0,81731.0,13.06,1067519.34,558710.85,508808.49,85401.55,128102.32,295304.62,535.71,294768.91,214.29,73638.66,220915.97
2024-03-01,2024,3,Europe,Household,Direct Sales,c,1.0,1.0213,1.0959,1.005,0.0305,0.7189,0,76056.0,13.75,1045794.25,547340.52,498453.73,83663.54,125495.31,289294.88,535.71,288759.16,214.29,72136.22,216408.66
2024-03-01,2024,3,Europe,Baby & Child,Direct Sales,a,1.0,1.0213,1.0959,1.005,0.124,0.7484,0,47159.0,13.44,634032.45,331835.49,302196.95,50722.6,76083.89,175390.46,535.71,174854.75,214.29,43660.12,130980.35
2024-03-01,2024,3,Europe,Baby & Child,Direct Sales,b,1.0,1.0213,1.0959,1.005,0.1129,0.7448,0,46934.0,13.49,633163.48,331380.7,301782.78,50653.08,75979.62,175150.09,535.71,174614.37,214.29,43600.02,130800.06
2024-03-01,2024,3,Europe,Baby & Child,Direct Sales,c,1.0,1.0213,1.0959,1.005,0.0823,0.735,0,46315.0,13.62,630769.29,330127.64,300641.64,50461.54,75692.31,174487.79,535.71,173952.07,214.29,43434.45,130303.34
2024-03-01,2024,3,Asia Pacific,Enterprise,Direct Sales,a,1.0,1.0213,0.7368,1.005,0.1143,0.745,0,85588.0,9.19,786965.27,412151.43,374813.84,62957.22,94435.83,217420.78,535.71,216885.07,214.29,54167.7,162503.09
2024-03-01,2024,3,Asia Pacific,Enterprise,Direct Sales,b,1.0,1.0213,0.7368,1.005,0.1379,0.7527,0,86474.0,9.13,789283.27,413365.42,375917.85,63142.66,94713.99,218061.19,535.71,217525.48,214.29,54327.8,162983.4
